"features"	"LV1"	"LV2"
10265	-0.00450391227966437	0.016725633054656
10266	-0.00590367093907992	0.00939619323210067
10267	-0.00982834059610912	0.0210009509597334
10268	-0.00350793370638516	-0.00488976540989772
10269	-0.00858136633442264	0.00533204012390381
1027	-0.00597983756555535	0.00580421782241187
10270	-0.00788265345339583	0.0149776696567031
10271	-0.00236769472951731	-0.00442404902272165
10272	-0.00236769472951731	-0.00442404902272165
10273	-0.00236769472951731	-0.00442404902272165
10274	-0.00236769472951731	-0.00442404902272165
10275	-0.00236769472951731	-0.00442404902272165
10276	-0.0236229143550871	0.0293572208519992
10277	-0.00245527072434045	0.00778103443964696
10278	-0.00419790192016232	-0.00609622264902989
10279	-0.00432473980103538	0.00787820504416852
1028	-0.00217031221329538	0.00149902151414701
10280	-0.00490048480024919	0.017982416842243
10281	-0.00475790876673213	0.0175305770446734
10282	-0.00378380129319355	0.0144435187726952
10283	-0.00540268071949258	0.0110243092787502
10284	-0.0037741910762071	0.0107307907281563
10285	-0.00188829987900048	0.00130016064390413
10286	-0.00355697867851868	-0.00126576444511756
10287	-0.00173561914470939	-0.00183000118493567
10288	-0.00287076615462862	0.0115500057326251
10289	-0.00287076615462862	0.0115500057326251
1029	-0.00424860897994266	-0.0082667948919182
10290	-0.00287076615462862	0.0115500057326251
10291	-0.00287076615462862	0.0115500057326251
10292	-0.00287076615462862	0.0115500057326251
10293	-0.00329563276171843	0.000560916209728442
10294	-0.0156152844001643	0.0245295062445506
10295	-0.0175125314533354	0.0307925761908917
10296	-0.00591776596162436	0.0146983127431681
10297	-0.00216832159450514	-0.000210634026885279
10298	-0.00286373335941177	-0.00418647790556234
10299	-0.00411351661434319	0.0107244782914079
103	-0.00452538184019998	0.00266386892887308
1030	-0.00429456642138612	-0.00837342984504299
10300	-0.00411351661434319	0.0107244782914079
10301	-0.00524373597771445	0.0120096057654796
10302	-0.00264692391234172	0.00314221665080291
10303	-0.00264692391234172	0.00314221665080291
10304	-0.00555761892100416	0.0100544340164924
10305	-0.00847763607769894	0.0135848070353538
10306	-0.000873264176895057	0.000102942165147527
10307	-0.00229338701005285	-0.00318690197150112
10308	-0.00206882154349332	-0.0033621599997867
10309	-0.00206882154349332	-0.0033621599997867
1031	-0.00220066298742015	-0.00351495018395179
10310	-0.00206882154349332	-0.0033621599997867
10311	-0.00236769472951731	-0.00442404902272165
10312	-0.00777313504465579	0.015084117460445
10313	-0.0116653673374449	-0.0058493528391713
10314	-0.0163025522572181	0.0256542897597992
10315	-0.00389227269150432	-0.0107938987681913
10316	-0.00245527072434045	0.00778103443964696
10317	-0.0151041786380639	0.0281886695018051
10318	-0.0022275572868977	0.00439001294220953
10319	-0.00170039488811193	0.00526979811857916
1032	-0.00220066298742015	-0.00351495018395179
10320	-0.00170039488811193	0.00526979811857916
10321	-0.00170039488811193	0.00526979811857916
10322	-0.00170039488811193	0.00526979811857916
10323	-0.00170039488811193	0.00526979811857916
10324	-0.00170039488811193	0.00526979811857916
10325	-0.00170039488811193	0.00526979811857916
10326	-0.00170039488811193	0.00526979811857916
10327	-0.00170039488811193	0.00526979811857916
10328	-0.00170039488811193	0.00526979811857916
10329	-0.00410158132953339	0.0154506001435924
1033	-0.00207152901478196	-0.0016773399523065
10330	-0.00437125205831606	0.0154896370213448
10331	-0.00184676889842415	0.00102661012108895
10332	-0.00211047039392354	-0.00177717880596198
10333	-0.00304004252685425	-0.00881647093921141
10334	-0.00581321269878128	0.0155263879184148
10335	-0.00411351661434319	0.0107244782914079
10336	-0.00411351661434319	0.0107244782914079
10337	-0.00411351661434319	0.0107244782914079
10338	-0.00204319423152088	0.00363896464613752
10339	-0.00663567165257256	0.0157474027550054
1034	-0.00165579840720727	-0.00259762406641165
10340	-0.0041699040535232	-0.00118365181162006
10341	-0.00878908402362898	0.0116162865612799
10342	-0.00402525802580847	0.0152087228430798
10343	-0.0042313114668405	0.0158617298231995
