"feature_id_full","feature_id","feature_mz","feature_rt","sirius_molecularformula"
"10355_146.98_9",10355,146.980816549157,8.984386,NA
"10356_694.4_9",10356,694.401590063275,8.984455,"C33H56O14"
"10357_699.36_9",10357,699.356710011117,8.984488,"C33H56O14"
"10358_409.24_9",10358,409.241885713404,8.984581,"C21H32F2N4O3"
"10359_267.22_9",10359,267.217175202326,8.985059,"C12H28N4O"
"1036_479.08_1.9",1036,479.082137582464,1.9154062,"C21H20O14"
"10360_863.51_9",10360,863.511121084194,8.985128,"C39H66N12O10"
"10361_131.09_9",10361,131.085912565819,8.985996,"C10H12O"
"10362_515.31_9",10362,515.312652658338,8.986349,"C32H44O4"
"10363_269.19_9",10363,269.191024788065,8.986408,"C19H26O2"
"10364_357.3_9",10364,357.298800981904,8.986547,"C21H42O5"
"10365_155.09_9",10365,155.085747144058,8.986623,"C12H12O"
"10366_231.09_9",10366,231.085941316914,8.98675,"C10H16O7"
"10367_479.35_9",10367,479.352601774891,8.987137,"C32H48O4"
"10368_387.26_9",10368,387.25504392269,8.987213,"C24H36O5"
"10369_507.31_9",10369,507.309792580935,8.987311,"C30H44O5"
"1037_265.15_1.9",1037,265.154759635307,1.916319,"C14H17NO3"
"10370_191.18_9",10370,191.184229714113,8.98739,NA
"10371_481.3_9",10371,481.304625706469,8.98739,"C29H37NO4"
"10372_269.23_9",10372,269.228104259157,8.988068,"C20H30O"
"10373_691.42_9",10373,691.420203090508,8.988084,"C40H60O8"
"10374_403.25_9",10374,403.248157992292,8.988467,"C24H36O6"
"10375_173.14_9",10375,173.136740511841,8.989032,"C10H22OS"
"10376_497.36_9",10376,497.361821982582,8.989238,"C32H50O5"
"10377_472.34_9",10377,472.342769168621,8.989741,"C29H42O4"
"10378_482.41_9",10378,482.405768089369,8.991118,"C25H52O7"
"10379_468.17_9",10379,468.167825467634,8.991256,"C20H31F2NO5S2"
"1038_135.04_1.9",1038,135.044235830864,1.9167951,"C8H8O3"
"10380_144.98_9",10380,144.982222405374,8.991334,NA
"10381_780.56_9",10381,780.557480035505,8.991986,"C42H80NO8P"
"10382_431.22_9",10382,431.220176519275,8.992206,"C23H33FO5"
"10383_253.2_9",10383,253.195494333035,8.993007,"C19H26O"
"10384_804.55_9",10384,804.554258519432,8.994529,"C53H75NO6"
"10385_618.44_9",10385,618.436142332137,8.994579,"C36H56O7"
"10386_722.43_9",10386,722.432965907492,8.995205,"C35H60O14"
"10387_299.21_9",10387,299.208173256334,8.995281,NA
"10388_756.57_9",10388,756.571657185934,8.995281,NA
"10389_759.46_9",10389,759.462739934268,8.995281,NA
"1039_514.12_1.9",1039,514.119326443418,1.9176288,"C21H20O14"
"10390_782.59_9",10390,782.587378571489,8.995281,NA
"10391_541.31_9",10391,541.314937940349,8.995628,"C30H46O7"
"10392_173.13_9",10392,173.133641853023,8.995999,"C10H19FO2"
"10393_403.25_9",10393,403.250472006319,8.995999,"C22H33FN4O3"
"10394_608.44_9",10394,608.441388184955,8.996251,NA
"10395_425.23_9",10395,425.230027350403,8.996371,"C24H34O5"
"10396_147.12_9",10396,147.117035994637,8.996852,"C11H16O"
"10397_299.2_9",10397,299.20247870365,8.99779,"C20H28O3"
"10398_759.44_9",10398,759.444965290727,8.99809,"C40H60N6O7"
"10399_539.37_9",10399,539.371041024551,8.999653,"C34H52O6"
"104_287.12_0.5",104,287.123971295073,0.45984504,"C12H20N2O7"
"1040_1010.21_1.9",1040,1010.205213349,1.9176288,NA
"10400_159.12_9",10400,159.116962513297,9.001122,"C12H16O"
"10401_583.38_9",10401,583.380777975321,9.001294,"C39H50O4"
"10402_865.5_9",10402,865.504747735042,9.001268,"C43H74N2O14"
"10403_471.35_9",10403,471.350502232949,9.00188,"C26H50O5Si"
"10404_299.2_9",10404,299.201303617201,9.002881,"C20H28O3"
"10405_585.36_9",10405,585.359909666084,9.00338,"C27H50N6O9"
"10406_608.44_9",10406,608.43683427983,9.003754,"C32H59N5O7"
"10407_545.37_9",10407,545.371945098469,9.004136,"C27H52N4O5S"
"10408_317.21_9",10408,317.211949547167,9.004171,"C20H28O3"
"10409_1147.74_9",10409,1147.74138094499,9.004136,"C56H98N12O13"
"1041_1024.19_1.9",1041,1024.18503365128,1.9176288,NA
"10410_615.39_9",10410,615.386708970479,9.00548,"C36H54O8"
"10411_469.37_9",10411,469.37072600082,9.005523,NA
"10412_435.33_9",10412,435.327815897895,9.006279,"C30H44O3"
"10413_516.41_9",10413,516.406399094609,9.006279,NA
"10414_431.22_9",10414,431.217705136999,9.007992,"C23H32N2O7"
"10415_580.41_9",10415,580.405163359587,9.008651,"C30H50N4O6"
"10416_780.57_9",10416,780.571013531184,9.008896,NA
"10417_701.44_9",10417,701.440539898493,9.009168,"C44H62O8"
"10418_754.49_9",10418,754.488664032424,9.009168,"C42H69NO9"
"10419_657.41_9",10419,657.414624954483,9.010021,"C27H52N12O7"
"1042_1015.16_1.9",1042,1015.16201066405,1.9198512,"C42H40O28"
"10420_399.31_9",10420,399.310452910908,9.011662,"C23H42O5"
"10421_863.5_9",10421,863.495813172424,9.011838,"C45H76O13"
"10422_381.3_9",10422,381.302679637196,9.01202,"C23H42O5"
"10423_399.31_9",10423,399.313253003603,9.01202,"C23H44O6"
"10424_580.41_9",10424,580.409095609218,9.01202,"C30H59N3O5"
"10425_585.36_9",10425,585.36395970637,9.01202,"C31H52O10"
"10426_601.34_9",10426,601.33903460539,9.01202,"C30H50N4O5S"
"10427_758.59_9",10427,758.586310616222,9.012841,NA
"10428_751.35_9",10428,751.347325899622,9.013681,"C40H56O11"
"10429_315.23_9",10429,315.234449524623,9.014499,"C18H33FO4"
"1043_137.06_1.9",1043,137.059950414765,1.920005,"C8H10O3"
"10430_430.33_9",10430,430.33175142943,9.014867,"C27H40O3"
"10431_431.22_9",10431,431.224515104539,9.016354,"C25H33FO6"
"10432_315.23_9",10432,315.232334601715,9.01663,"C21H32O3"
"10433_453.34_9",10433,453.337616974749,9.017108,"C30H44O3"
"10434_845.48_9",10434,845.479817187264,9.017072,"C45H74O12"
"10435_863.49_9",10435,863.490135712636,9.017072,"C45H76O13"
"10436_409.38_9",10436,409.382854638823,9.018187,"C30H50O"
"10437_782.57_9",10437,782.571491039043,9.019385,"C42H82NO8P"
"10438_845.49_9",10438,845.485180101573,9.019778,"C35H64N12O12"
"10439_584.43_9",10439,584.425314179637,9.022114,"C27H55N9O6"
"1044_236.13_1.9",1044,236.12818652131,1.9201876,"C7H15N4O2P"
"10440_457.37_9",10440,457.367943227749,9.0234375,"C30H48O3"
"10441_488.38_9",10441,488.37533465238,9.023456,"C30H46O4"
"10442_453.34_9",10442,453.339557997355,9.023669,"C27H45FO4"
"10443_421.35_9",10443,421.34698313903,9.027397,"C30H44O"
"10444_514.39_9",10444,514.390145332476,9.027397,"C32H53NO5"
"10445_370.27_9",10445,370.274389916874,9.028059,"C24H32O2"
"10446_471.35_9",10446,471.348713379193,9.028856,"C30H48O5"
"10447_575.39_9",10447,575.394044271611,9.029229,"C34H54O7"
"10448_645.36_9",10448,645.36125384871,9.029229,"C34H54O10"
"10449_297.19_9",10449,297.185583141493,9.030811,"C20H26O3"
"1045_254.14_1.9",1045,254.138724931058,1.9201876,"C7H17N4O3P"
"10450_515.37_9",10450,515.37334836683,9.031358,"C32H50O5"
"10451_597.38_9",10451,597.376236784829,9.031358,"C36H54O8"
"10452_445.28_9",10452,445.281525269269,9.03228,NA
"10453_485.27_9",10453,485.274464422705,9.03228,"C25H40O9"
"10454_445.28_9",10454,445.275052349212,9.032787,"C30H36O3"
"10455_463.29_9",10455,463.285629743901,9.032787,"C30H40O5"
"10456_171.12_9",10456,171.116829874793,9.032888,"C13H16O"
"10457_125.1_9",10457,125.096392013842,9.033486,"C8H14O2"
"10458_143.11_9",10458,143.106862529113,9.033486,"C8H16O3"
"10459_163.11_9",10459,163.111958507545,9.033486,"C11H16O2"
"1046_305.03_1.9",1046,305.029429822943,1.9215901,"C14H10O9"
"10460_205.16_9",10460,205.158976604938,9.033486,"C14H22O2"
"10461_353.28_9",10461,353.28422051844,9.033486,"C25H38O2"
"10462_408.31_9",10462,408.311035660684,9.034014,"C24H38O4"
"10463_413.27_9",10463,413.266305744291,9.034014,"C24H38O4"
"10464_650.37_9",10464,650.374505970317,9.0341835,"C31H52O13"
"10465_678.41_9",10465,678.405666361678,9.0341835,"C33H61NO14"
"10466_485.27_9",10466,485.268099217274,9.035136,"C30H38O4"
"10467_829.49_9",10467,829.486732396274,9.036463,"C45H74O11"
"10468_301.22_9",10468,301.216823176915,9.037251,"C20H30O3"
"10469_655.33_9",10469,655.329627898954,9.038141,"C31H52O13"
"1047_318.16_1.9",1047,318.15504471751,1.9218837,"C14H20O7"
"10470_745.47_9",10470,745.465643179445,9.040092,"C42H62N6O7"
"10471_480.31_9",10471,480.312325243449,9.040799,"C30H38O4"
"10472_405.26_9",10472,405.263930692595,9.040813,"C24H36O5"
"10473_824.53_9",10473,824.530802287993,9.040813,"C48H75NO11"
"10474_824.55_9",10474,824.551363198333,9.042733,NA
"10475_829.51_9",10475,829.506961233057,9.042733,"C47H72O12"
"10476_475.38_9",10476,475.378552885561,9.043234,"C30H50O4"
"10477_601.33_9",10477,601.334959479116,9.043446,"C30H44N6O7"
"10478_758.57_9",10478,758.57204563611,9.0456915,"C42H80NO8P"
"10479_287.24_9",10479,287.243481116763,9.0463295,NA
"1048_345.12_1.9",1048,345.115930496994,1.9226182,"C11H13N5O7"
"10480_843.46_9",10480,843.464531835049,9.048747,"C45H72O12"
"10481_333.21_9",10481,333.206955062702,9.048823,"C20H30O5"
"10482_627.39_9",10482,627.387510285578,9.049275,"C35H56O8"
"10483_527.37_9.1",10483,527.373238905488,9.051155,"C33H50O5"
"10484_255.21_9.1",10484,255.211572954201,9.051625,"C19H28O"
"10485_271.21_9.1",10485,271.206566685626,9.051625,"C19H26O"
"10486_273.22_9.1",10486,273.222126062663,9.051625,"C19H28O"
"10487_552.35_9.1",10487,552.354489904689,9.051625,"C30H51NO9"
"10488_557.31_9.1",10488,557.310292040744,9.051625,"C32H46O9"
"10489_513.36_9.1",10489,513.357742273388,9.053034,"C32H50O6"
"1049_1171.27_1.9",1049,1171.27323463455,1.9226182,"C44H58N12O16S5"
"10490_531.37_9.1",10490,531.368114943464,9.053034,"C32H50O6"
"10491_686.45_9.1",10491,686.447590842239,9.053034,"C36H60O11"
"10492_691.4_9.1",10492,691.402860518792,9.053034,"C36H60O11"
"10493_505.29_9.1",10493,505.294713034019,9.053898,"C32H42O6"
"10494_437.34_9.1",10494,437.342254529318,9.054014,"C30H46O3"
"10495_189.17_9.1",10495,189.165070189899,9.054065,"C11H23FO2"
"10496_201.17_9.1",10496,201.165141351227,9.054065,"C12H23FO2"
"10497_203.18_9.1",10497,203.180855980508,9.054065,"C12H25FO2"
"10498_391.34_9.1",10498,391.338335438602,9.054065,"C29H44O"
"10499_409.35_9.1",10499,409.349188645533,9.054065,"C23H50O2Si"
"105_287.2_0.5",105,287.196541085135,0.46036878,"C14H28N2O5"
"1050_323.11_1.9",1050,323.110339110512,1.9231821,"C14H20O7"
"10500_532.4_9.1",10500,532.402890380848,9.054065,NA
"10501_578.39_9.1",10501,578.385026515533,9.054065,"C36H53NO6"
"10502_1046.77_9.1",10502,1046.77270470726,9.054065,"C70H96N2O4"
"10503_423.36_9.1",10503,423.362660753213,9.054822,"C30H46O"
"10504_537.36_9.1",10504,537.35683876835,9.055821,"C34H50O6"
"10505_725.48_9.1",10505,725.48447367992,9.055819,"C40H68O11"
"10506_1051.73_9.1",10506,1051.72519277707,9.055821,"C66H98O10"
"10507_573.34_9.1",10507,573.342303410734,9.056181,"C33H50O9"
"10508_491.31_9.1",10508,491.31399965114,9.057068,"C30H44O4"
"10509_441.37_9.1",10509,441.373152441688,9.057596,"C30H50O3"
"1051_289.13_1.9",1051,289.129655324617,1.9236274,"C14H13N3O3"
"10510_447.29_9.1",10510,447.291881815764,9.057726,"C24H44O4Si"
"10511_483.31_9.1",10511,483.313036639922,9.057726,"C27H46O5S"
"10512_620.45_9.1",10512,620.45234386313,9.05793,"C36H58O7"
"10513_425.34_9.1",10513,425.344376558049,9.061964,"C25H50O4Si"
"10514_491.32_9.1",10514,491.315384093301,9.062908,NA
"10515_171.12_9.1",10515,171.118129173601,9.066244,"C10H17FO2"
"10516_315.2_9.1",10516,315.197772205376,9.066313,"C20H26O3"
"10517_433.32_9.1",10517,433.321040591422,9.066475,"C20H41N3O4Si"
"10518_451.33_9.1",10518,451.331952652116,9.066475,"C20H43N3O5Si"
"10519_469.34_9.1",10519,469.343202977181,9.066475,NA
"1052_307.14_1.9",1052,307.140257150451,1.9236274,"C14H15N3O4"
"10520_486.37_9.1",10520,486.369927415955,9.066475,NA
"10521_491.33_9.1",10521,491.325291416623,9.066475,NA
"10522_465.3_9.1",10522,465.301870657651,9.069989,"C30H42O5"
"10523_284.21_9.1",10523,284.21359442785,9.070193,"C20H29O2"
"10524_401.24_9.1",10524,401.241180884926,9.070305,"C18H34N4O7"
"10525_455.35_9.1",10525,455.352915729307,9.070417,"C30H46O3"
"10526_433.31_9.1",10526,433.312395440318,9.072,"C24H46O3Si"
"10527_469.33_9.1",10527,469.333997508633,9.072701,"C27H48O4S"
"10528_128.06_9.1",10528,128.063223354305,9.073019,"C10H9O"
"10529_159.12_9.1",10529,159.118182633223,9.073019,"C9H17FO2"
"1053_383.13_1.9",1053,383.131564741652,1.9246047,"C16H24O9"
"10530_185.13_9.1",10530,185.134082793721,9.073019,"C11H19FO2"
"10531_295.24_9.1",10531,295.244672411602,9.073019,NA
"10532_297.19_9.1",10532,297.187510133961,9.073019,NA
"10533_297.26_9.1",10533,297.26027495526,9.073019,"C19H35FO2"
"10534_341.29_9.1",10534,341.286700283374,9.073019,"C21H37FO2"
"10535_363.23_9.1",10535,363.234875800283,9.073019,"C14H27N5O5"
"10536_451.32_9.1",10536,451.323148507004,9.073149,"C27H46O3S"
"10537_486.36_9.1",10537,486.360170825251,9.073312,"C30H49NO5"
"10538_415.3_9.1",10538,415.301946267781,9.073556,"C19H38N6O4"
"10539_147.12_9.1",10539,147.117693320184,9.073601,"C8H17FO2"
"1054_702.22_1.9",1054,702.22443910114,1.9269946,"C36H37N3O13"
"10540_187.15_9.1",10540,187.149246766443,9.073601,"C11H21FO2"
"10541_337.22_9.1",10541,337.218048627186,9.073601,"C20H31FO4"
"10542_954.69_9.1",10542,954.686376234911,9.073554,NA
"10543_866.47_9.1",10543,866.473482469345,9.073883,"C45H69N3O12"
"10544_297.26_9.1",10544,297.258750948507,9.074183,"C22H34O"
"10545_363.23_9.1",10545,363.233043196921,9.074183,"C25H32O3"
"10546_451.32_9.1",10546,451.322049931391,9.074183,"C30H42O3"
"10547_469.33_9.1",10547,469.332841322029,9.074183,"C30H46O5"
"10548_507.29_9.1",10548,507.288886892604,9.074183,NA
"10549_959.64_9.1",10549,959.639732242548,9.074183,"C60H88O8"
"1055_365.08_1.9",1055,365.084503515582,1.9278373,"C15H18O9"
"10550_514.4_9.1",10550,514.401743500073,9.0744,"C31H48N2O3"
"10551_514.39_9.1",10551,514.39161620631,9.074723,"C32H48O4"
"10552_761.46_9.1",10552,761.464017163559,9.075521,"C46H66O10"
"10553_323.2_9.1",10553,323.202297518175,9.07618,"C17H32O2S"
"10554_323.28_9.1",10554,323.275104498626,9.07618,NA
"10555_591.39_9.1",10555,591.38932674778,9.076927,"C34H54O8"
"10556_507.29_9.1",10556,507.290396071196,9.077177,"C24H40N6O7"
"10557_437.34_9.1",10557,437.344648205324,9.077242,"C27H47FO4"
"10558_137.06_9.1",10558,137.060519352149,9.077536,"C5H9FO3"
"10559_364.22_9.1",10559,364.224820470451,9.07818,"C20H27N7O"
"1056_332.13_1.9",1056,332.134243704716,1.9279418,"C14H18O8"
"10560_453.35_9.1",10560,453.346393764106,9.07833,NA
"10561_493.33_9.1",10561,493.331523966291,9.079324,"C32H46O5"
"10562_285.22_9.1",10562,285.221350597593,9.079485,"C20H28O"
"10563_600.42_9.1",10563,600.420008520449,9.080217,"C27H55N9O7"
"10564_745.48_9.1",10564,745.477780656991,9.080611,"C43H66N2O7"
"10565_856.53_9.1",10565,856.527920310089,9.08134,"C54H66N2O6"
"10566_1147.73_9.1",10566,1147.7331324169,9.081756,NA
"10567_323.2_9.1",10567,323.198995071405,9.082586,"C20H28O2"
"10568_455.36_9.1",10568,455.355193709578,9.084318,"C27H47FO4"
"10569_477.34_9.1",10569,477.337229903251,9.084318,"C32H46O4"
"1057_337.09_1.9",1057,337.08944053594,1.9279418,"C14H18O8"
"10570_585.36_9.1",10570,585.36005720985,9.085373,"C27H50N6O9"
"10571_259.17_9.1",10571,259.169574489591,9.08616,"C17H24O3"
"10572_346.27_9.1",10572,346.274950091893,9.086576,"C22H32O2"
"10573_743.45_9.1",10573,743.449399099992,9.088517,"C41H68O9"
"10574_184.99_9.1",10574,184.986059169043,9.088777,NA
"10575_257.23_9.1",10575,257.226920014963,9.088777,"C19H30O"
"10576_441.21_9.1",10576,441.205635961865,9.088777,"C22H22FN5O3"
"10577_527.36_9.1",10577,527.356463081171,9.089233,"C29H50O8"
"10578_872.52_9.1",10578,872.521839400221,9.089233,"C41H71N9O10"
"10579_129.05_9.1",10579,129.054624742615,9.089431,"C6H10O4"
"1058_173.11_1.9",1058,173.107536809738,1.9283042,NA
"10580_401.23_9.1",10580,401.233716271256,9.091587,"C24H34O6"
"10581_303.23_9.1",10581,303.23309094145,9.091808,"C20H32O3"
"10582_541.39_9.1",10582,541.38661602541,9.0928,"C34H54O6"
"10583_439.36_9.1",10583,439.358071518413,9.093293,"C30H48O3"
"10584_580.4_9.1",10584,580.404583027651,9.093307,"C28H55N5O6"
"10585_171.07_9.1",10585,171.065041677204,9.093365,"C8H12O5"
"10586_189.08_9.1",10586,189.075583190523,9.093365,"C8H14O6"
"10587_357.3_9.1",10587,357.299610554253,9.093365,"C21H42O5"
"10588_545.37_9.1",10588,545.367566039944,9.093365,"C29H54O10"
"10589_733.44_9.1",10589,733.436323239037,9.093365,"C37H64O14"
"1059_435.15_1.9",1059,435.147422294517,1.928925,NA
"10590_1142.78_9.1",10590,1142.77696485895,9.093361,NA
"10591_205.12_9.1",10591,205.122626802822,9.094153,"C13H18O3"
"10592_155.09_9.1",10592,155.086554768802,9.094841,"C9H13FO2"
"10593_285.22_9.1",10593,285.223082916209,9.094841,"C17H29FO2"
"10594_601.43_9.1",10594,601.428323181241,9.094841,"C33H62O10"
"10595_659.43_9.1",10595,659.432056095922,9.094841,"C42H58O6"
"10596_682.51_9.1",10596,682.508157684404,9.094841,NA
"10597_189.16_9.1",10597,189.163969200648,9.096669,"C14H22O"
"10598_283.24_9.1",10598,283.242232245225,9.096669,"C21H32O"
"10599_525.36_9.1",10599,525.357887926345,9.096669,"C33H50O6"
"106_365.11_0.5",106,365.105560418,0.46037608,"C12H22O11"
"1060_1155.28_1.9",1060,1155.27845166955,1.9291228,NA
"10600_603.39_9.1",10600,603.389509087246,9.096669,"C35H56O9"
"10601_621.4_9.1",10601,621.400472084452,9.096669,"C35H56O9"
"10602_659.36_9.1",10602,659.356501319464,9.096669,"C35H56O9"
"10603_666.46_9.1",10603,666.45821377475,9.096669,"C37H60O9"
"10604_1258.82_9.1",10604,1258.82013884035,9.096669,"C62H113N11O13"
"10605_1263.77_9.1",10605,1263.77479548363,9.096669,NA
"10606_756.56_9.1",10606,756.557932728644,9.097107,"C42H78NO8P"
"10607_543.37_9.1",10607,543.368475192976,9.097835,"C33H52O7"
"10608_608.44_9.1",10608,608.43680850826,9.098557,"C32H59N5O7"
"10609_561.38_9.1",10609,561.378438423841,9.098698,"C33H52O7"
"1061_372.13_1.9",1061,372.128714324709,1.9304217,"C16H18O9"
"10610_643.38_9.1",10610,643.381783195306,9.098698,"C35H56O9"
"10611_287.24_9.1",10611,287.238322383208,9.099894,"C20H32O2"
"10612_315.2_9.1",10612,315.196508147358,9.100494,"C20H26O3"
"10613_459.38_9.1",10613,459.383860093307,9.100727,"C30H50O3"
"10614_501.39_9.1",10614,501.394014272407,9.100727,"C32H54O5"
"10615_287.24_9.1",10615,287.237181150371,9.10152,"C20H32O2"
"10616_203.18_9.1",10616,203.179907206253,9.105547,"C15H24O"
"10617_187.11_9.1",10617,187.112129748427,9.107653,"C13H16O2"
"10618_301.22_9.1",10618,301.216689553638,9.107731,"C20H30O3"
"10619_794.47_9.1",10619,794.472010996433,9.10811,"C42H69NO14"
"1062_1436.19_1.9",1062,1436.19104601379,1.9308211,NA
"10620_453.34_9.1",10620,453.339958877596,9.10847,"C22H46N4O4"
"10621_471.35_9.1",10621,471.350319205583,9.10847,"C24H48N4O6"
"10622_435.15_9.1",10622,435.149637439504,9.10911,"C18H26O12"
"10623_826.48_9.1",10623,826.477858100341,9.10911,"C36H63N11O11"
"10624_139.99_9.1",10624,139.988716619039,9.112467,NA
"10625_473.36_9.1",10625,473.363605572902,9.112438,"C30H48O4"
"10626_959.64_9.1",10626,959.642067736877,9.113248,"C62H86O8"
"10627_427.32_9.1",10627,427.322355064897,9.115166,"C28H42O3"
"10628_845.49_9.1",10628,845.485759880381,9.115469,"C48H62FN3O8"
"10629_726.44_9.1",10629,726.442438676088,9.116579,"C38H60O12"
"1063_378.18_1.9",1063,378.176852310358,1.9325671,"C16H24O9"
"10630_731.4_9.1",10630,731.397524911553,9.116579,"C38H60O12"
"10631_780.55_9.1",10631,780.554607793185,9.120111,"C42H80NO8P"
"10632_831.43_9.1",10632,831.433367429105,9.120919,"C39H68O17"
"10633_219.14_9.1",10633,219.138325689287,9.126267,"C14H20O3"
"10634_981.62_9.1",10634,981.624727739316,9.126374,"C44H80N14O11"
"10635_301.22_9.1",10635,301.221457938986,9.129546,"C12H30N4O3"
"10636_840.55_9.1",10636,840.546191955811,9.130031,"C46H75N5O10"
"10637_499.38_9.1",10637,499.378456952153,9.132498,"C32H52O5"
"10638_758.57_9.1",10638,758.569837537992,9.133362,"C42H80NO8P"
"10639_512.37_9.1",10639,512.373911012759,9.13686,"C32H46O4"
"1064_147.04_1.9",1064,147.044301614709,1.9338031,"C9H8O3"
"10640_513.3_9.1",10640,513.298367104996,9.136873,"C32H42O4"
"10641_453.34_9.1",10641,453.3383994331,9.143521,"C30H44O3"
"10642_256.27_9.1",10642,256.268455432539,9.145842,NA
"10643_486.36_9.1",10643,486.360378190799,9.147201,NA
"10644_255.21_9.1",10644,255.212321046672,9.149273,"C19H28O"
"10645_144.99_9.2",10645,144.985383302432,9.150155,NA
"10646_600.42_9.2",10646,600.416701532693,9.151706,"C38H55N3O4"
"10647_704.42_9.2",10647,704.421681643491,9.152674,"C35H58O13"
"10648_256.26_9.2",10648,256.261540323954,9.154723,"C14H28N3"
"10649_315.23_9.2",10649,315.233959805941,9.155228,"C21H32O3"
"1065_1153.26_1.9",1065,1153.26086348504,1.935154,NA
"10650_256.27_9.2",10650,256.269463637519,9.156277,NA
"10651_144.98_9.2",10651,144.98247890701,9.156585,NA
"10652_256.26_9.2",10652,256.264680120454,9.156717,"C16H30O"
"10653_256.26_9.2",10653,256.26364156418,9.156858,"C16H30O"
"10654_802.41_9.2",10654,802.405360559185,9.158327,"C45H56FN3O9"
"10655_807.36_9.2",10655,807.360592631729,9.158327,"C37H60O20"
"10656_830.44_9.2",10656,830.43645606058,9.158327,"C43H70NO10P"
"10657_676.39_9.2",10657,676.389680470348,9.160328,"C33H54O13"
"10658_681.34_9.2",10658,681.344815057279,9.160328,"C33H54O13"
"10659_139.99_9.2",10659,139.988069257805,9.160532,NA
"1066_377.32_1.9",1066,377.316571224302,1.9356662,"C28H42O"
"10660_315.23_9.2",10660,315.23250334607,9.161864,"C21H32O3"
"10661_315.24_9.2",10661,315.239216205383,9.164234,"C13H32N4O3"
"10662_859.7_9.2",10662,859.695074871707,9.164264,"C58H92O3"
"10663_877.71_9.2",10663,877.705524541218,9.164264,"C60H92O4"
"10664_471.35_9.2",10664,471.34743131229,9.164322,"C30H48O5"
"10665_531.37_9.2",10665,531.368118213459,9.164322,"C32H50O6"
"10666_631.38_9.2",10666,631.381834746799,9.164322,"C34H56O9"
