formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	mappingFeatureId	overallFeatureQuality
1	C19H30O	[M - H2O + H]+	C19H29+	1.000	0.500	137.129	134.973	2.155	44	0.943	0.455	0.797	-70017.999		257.226	464	7.736	712795027047147823	712762706012963908	8459	
1	C27H33N3O5	[M + K]+	C27H33KN3O5+	0.978	0.977	223.266	223.266	0.000	45	0.677	-0.999	1.277	-0.693		518.205	464	7.736	712795254906915575	712762706033935432	8460	
1	C14H25FO2	[M - H2O + H]+	C14H24FO+	1.000	0.500	90.479	90.479	0.000	32	0.878	-0.846	1.658	-79279.534		227.180	464	7.736	712794992800653752	712762706457560216	8480	
1	C13H16O	[M - H2O + H]+	C13H15+	1.000	0.496	42.563	42.563	0.000	15	0.814	5.466	5.466	-105245.971		171.118	464	7.737	712794998559433448	712762706096850004	8463	
1	C20H30O	[M - H2O + H]+	C20H29+	1.000	0.500	148.546	143.383	5.163	45	0.930	4.539	4.539	-66892.273		269.228	464	7.737	712795011960235488	712762706080072784	8462	
1	C16H22O	[M - H2O + H]+	C16H21+	1.000	0.500	94.902	92.003	2.899	34	0.893	5.273	5.273	-84485.912		213.165	464	7.737	712795006759298301	712762706117821528	8464	
1	C20H28O	[M - H2O + H]+	C20H27+	1.000	0.500	132.846	129.183	3.663	45	0.917	-0.301	0.754	-67401.172		267.211	464	7.737	712795010722915777	712762706159764576	8466	
1	C11H14O	[M - H2O + H]+	C11H13+	1.000	0.499	38.661	35.783	2.878	5	0.377	5.690	5.690	-124118.888		145.102	464	7.737	712795012983645857	712762706138793052	8465	
1	C20H32O	[M - H2O + H]+	C20H31+	1.000	0.500	148.265	144.534	3.731	47	0.894	0.821	0.891	-66398.843		271.242	464	7.737	712794996646830757	712762706180736100	8467	
1	C10H12O	[M - H2O + H]+	C10H11+	1.000	0.500	25.979	22.582	3.397	3	0.392	0.295	0.571	-137394.715		131.086	464	7.737	712795021145761956	712762706222679148	8469	
1	C20H32O	[M + H]+	C20H33O+	1.000	0.500	189.485	185.836	3.649	48	0.953	0.436	0.994	1.306		289.253	464	7.737	712795031157565867	712762706201707624	8468	
1	C19H30O	[M - H2O + H]+	C19H29+	1.000	0.500	139.423	137.246	2.177	45	0.942	5.165	5.165	-70012.175		257.228	464	7.737	712795008181167462	712762706239456368	8470	
1	C14H20O	[M - H2O + H]+	C14H19+	1.000	0.499	54.848	51.963	2.886	17	0.860	6.080	6.080	-96231.015		187.149	464	7.737	712794959942474591	712762706260427892	8471	
1	C11H12O	[M - H2O + H]+	C11H11+	1.000	0.359	30.620	30.620	0.000	5	0.399	4.473	4.473	-125866.952		143.086	464	7.737	712794980230323940	712762706281399416	8472	
1	C12H16O	[M - H2O + H]+	C12H15+	1.000	0.500	57.905	54.442	3.463	7	0.912	1.098	1.098	-113189.613		159.117	464	7.737	712794980662337315	712762706327536768	8474	
1	C24H36O6	[M + K]+	C24H36KO6+	0.868	0.890	15.591	10.472	5.118	2	0.089	0.673	1.108	0.725		459.215	464	7.737	712794988430188813	712762706369479816	8476	
1	C25H32N4O2	[M - H2O + H]+	C25H31N4O+	1.000	0.314	195.756	195.756	0.000	54	0.941	4.481	4.481	-44661.735		403.250	464	7.737	712795031316949445	712762706348508292	8475	
1	C20H28O	[M - H2O + H]+	C20H27+	1.000	0.500	133.964	131.552	2.411	47	0.937	4.547	4.547	-67396.059		267.212	464	7.737	712795032508131844	712762706302370940	8473	
1	C11H14O	[M - H2O + H]+	C11H13+	1.000	0.494	55.488	55.488	0.000	9	0.396	1.409	1.409	-124123.691		145.101	464	7.738	712795004259492864	712762706415617168	8478	
1	C24H36O6	[M + Na]+	C24H36NaO6+	1.000	0.970	51.265	42.629	8.636	11	0.535	0.058	0.399	0.317		443.241	464	7.738	712795012606158439	712762706394645644	8477	
1	C12H18O	[M - H2O + H]+	C12H17+	1.000	0.500	80.134	77.253	2.881	25	0.737	7.230	7.230	-111768.658		161.133	464	7.738	712794972521192787	712762706520474788	8483	
1	C25H32N4O2	[M + K]+	C25H32KN4O2+	0.238	0.295	18.194	13.344	4.850	8	0.152	1.442	2.780	2.212		459.217	464	7.738	712794991764660621	712762706499503264	8482	
1	C13H18O	[M - H2O + H]+	C13H17+	1.000	0.500	25.244	19.699	5.545	6	0.944	1.369	1.369	-104026.228		173.133	464	7.738	712794985955549304	712762706562417836	8485	
1	C14H18O	[M - H2O + H]+	C14H17+	1.000	0.500	55.655	52.159	3.495	19	0.856	0.465	1.120	-97283.595		185.133	464	7.738	712794987490664639	712762706608555188	8487	
1	C24H36O5	[M - H2O + H]+	C24H35O4+	1.000	0.492	155.969	147.573	8.397	43	0.915	-0.093	0.783	-46508.918		387.253	464	7.738	712794965286018113	712762706650498236	8489	
1	C24H36O6	[M + H3N + H]+	C24H40NO6+	1.000	0.244	104.630	98.255	6.375	30	0.700	0.418	0.937	0.857		438.285	464	7.738	712794983199891398	712762706675664064	8490	
1	C20H23N5O4	[M + H3N + H]+	C20H27N6O4+	0.174	0.163	25.999	22.689	3.311	6	0.375	-1.949	1.949	1.397		415.209	464	7.738	712795004972524644	712762706696635588	8491	
1	C24H32N3O5	[M + Na]+	C24H32N3NaO5+	0.846	0.996	145.091	145.091	0.000	34	0.631	0.153	0.591	-1.670		465.223	464	7.738	712795038510181034	712762706717607112	8492	
1	C10H12O	[M - H2O + H]+	C10H11+	1.000	0.495	25.001	22.216	2.786	3	0.520	6.158	6.158	-137390.637		131.086	464	7.738	712794963310500853	712762706738578636	8493	
1	C24H32O7	[M - H2O + H]+	C24H31O6+	1.000	0.482	22.370	19.853	2.517	4	0.337	-2.811	2.811	-43377.233		415.211	464	7.738	712795001663218582	712762706784715988	8495	
1	C24H36O5	[M - H2O + H]+	C24H35O4+	1.000	0.500	156.019	148.420	7.599	42	0.922	4.440	4.440	-46504.405		387.255	464	7.738	712795012362888743	712762706809881816	8496	
1	C14H20O	[M - H2O + H]+	C14H19+	1.000	0.500	62.869	59.269	3.600	20	0.837	1.379	1.379	-96235.994		187.148	464	7.739	712794964489100302	712762706830853340	8497	
1	C25H37N5O3	[M - H2O + H]+	C25H36N5O2+	0.518	0.333	94.480	89.196	5.284	27	0.765	4.702	4.702	-41090.845		438.287	464	7.739	712795009619813774	712762706851824864	8498	
1	C14H18O	[M - H2O + H]+	C14H17+	1.000	0.500	55.207	52.727	2.481	20	0.892	5.119	5.119	-97278.557		185.134	464	7.739	712794972739296647	712762706893767912	8500	
1	C47H74O13	[M + K]+	C47H74KO13+	0.485	0.351	41.262	41.262	0.000	9	0.770	-1.781	1.781	2.755		885.479	464	7.740	712794987880734931	712762706914739436	8501	
1	C11H12O	[M - H2O + H]+	C11H11+	1.000	0.500	34.208	34.208	0.000	5	0.805	-0.408	0.466	-125872.893		143.086	464	7.740	712794973066452377	712762706872796388	8499	
1	C24H36O6	[M + Na]+	C24H36NaO6+	1.000	0.639	77.105	69.798	7.307	17	0.567	4.612	4.612	4.761		443.243	464	7.740	712795020017494017	712762706935710960	8502	
1	C10H9O	[M - H2O + H]+	C10H8+	1.000	0.150	7.870	7.870	0.000	2	0.227	0.284	1.477	-140639.016		128.062	464	7.740	712794963931257859	712762706956682484	8503	
1	C10H10O	[M - H2O + H]+	C10H9+	1.000	0.500	22.320	22.320	0.000	2	0.931	-0.168	0.625	-139541.165		129.070	464	7.740	712794985347375190	712762706977654008	8504	
1	C10H14O	[M - H2O + H]+	C10H13+	1.000	0.500	45.002	45.002	0.000	6	0.904	0.284	0.314	-135314.729		133.101	464	7.740	712795013138835135	712762706998625532	8505	
1	C32H27N3O4	[M + H]+	C32H28N3O4+	0.435	0.333	175.492	172.281	3.211	37	0.609	1.975	2.853	0.458		518.208	464	7.740	712795170781757615	712762707015402752	8506	
1	C10H9O	[M - H2O + H]+	C10H8+	1.000	0.091	12.394	12.394	0.000	4	0.033	6.305	6.305	-140633.093		128.063	464	7.740	712794996080599662	712762706478531740	8481	
1	C12H21FO2	[M - H2O + H]+	C12H20FO+	1.000	0.500	64.296	64.296	0.000	23	0.806	-0.401	2.431	-90437.595		199.149	464	7.740	712795015969990452	712762706541446312	8484	
1	C10H10O	[M - H2O + H]+	C10H9+	1.000	0.477	29.823	29.823	0.000	5	0.872	6.404	6.404	-139534.278		129.071	464	7.740	712794993782121006	712762706583389360	8486	
1	C52H73N3O6	[M + Na]+	C52H73N3NaO6+	0.162	0.211	16.363	12.547	3.816	4	0.346	3.604	3.604	1.668		858.541	464	7.741	712794981211791187	712762707036374276	8507	
1	C38H67N11O14	[M - H2O + H]+	C38H66N11O13+	0.407	0.267	100.668	94.580	6.088	28	0.830	-4.767	4.959	-20366.030		884.481	464	7.741	712795012828456587	712762707057345800	8508	
1	C46H62N6O13	[M - H2O + H]+	C46H61N6O12+	0.389	0.294	22.009	14.128	7.881	9	0.186	-1.812	2.525	-20247.969		889.436	464	7.741	712795027886008640	712762707078317324	8509	
1	C32H52O6	[M - H2O + H]+	C32H51O5+	1.000	0.485	154.453	151.625	2.828	34	0.503	0.653	2.042	-34950.992		515.371	465	7.743	712794972567330143	712762707120260372	8511	
1	C34H54O8	[M - H2O + H]+	C34H53O7+	0.976	0.000	23.044	23.044	0.000	5	0.556	-2.606	4.084	-31415.902		573.376	465	7.743	712794988665069870	712762707141231896	8512	
1	C40H68N10O12	[M - H2O + H]+	C40H67N10O11+	0.726	0.013	21.607	19.816	1.791	4	0.320	-2.384	2.384	-20860.929		863.496	465	7.743	712795023880448252	712762707099288848	8510	
1	C47H68N2O14	[M + H]+	C47H69N2O14+	0.254	0.220	38.928	38.928	0.000	11	0.723	-2.528	2.528	0.970		885.475	465	7.744	712795086115534061	712762707162203420	8513	
1	C18H29NO4	[M - H2O + H]+	C18H28NO3+	0.928	0.333	69.810	66.710	3.100	32	0.751	3.743	3.743	-58813.581		306.208	465	7.745	712795001243788115	712762707183174944	8514	
1	C30H44O	[M + H]+	C30H45O+	1.000	0.500	130.845	127.162	3.683	50	0.923	-1.934	2.308	-0.338		421.346	465	7.745	712795007421998380	712762707204146468	8515	
1	C27H41N5O3	[M - H2O + H]+	C27H40N5O2+	1.000	0.333	172.593	170.312	2.281	34	0.695	4.251	4.251	-38619.950		466.319	465	7.747	712794987377418412	712762707225117992	8516	
1	C27H38N6O6	[M - H2O + H]+	C27H37N6O5+	0.338	0.229	68.085	64.568	3.517	20	0.409	-0.006	1.411	-34286.327		525.283	465	7.751	712794993085866469	712762707267061040	8518	
1	C29H42O7	[M - H2O + H]+	C29H41O6+	1.000	0.500	137.046	133.298	3.748	43	0.916	0.149	1.001	-37111.314		485.291	465	7.751	712794993991836217	712762707246089516	8517	
1	C26H45NO7	[M - H2O + H]+	C26H44NO6+	1.000	0.302	150.308	146.686	3.622	28	0.671	-0.012	0.643	-38621.737		466.317	465	7.752	712795004590842914	712762707288032564	8519	
1	C3H8N2OSe	[M - H2O + H]+	C3H7N2Se+	1.000	0.181	0.367	0.367	0.000	0	0.000	0.407	0.407	-124224.832		144.983	465	7.753	712794965009194029	712762706763744464	8494	
1	C33H52O7	[M - H2O + H]+	C33H51O6+	1.000	0.499	158.834	152.095	6.739	51	0.933	-0.732	1.289	-33146.079		543.368	466	7.759	712794994218328650	712762707329975612	8521	
1	C19H34O3	[M + H]+	C19H35O3+	1.000	0.500	114.043	110.257	3.785	28	0.904	2.274	2.491	0.574		311.258	466	7.759	712795030020909430	712762707309004088	8520	
1	C32H59NO15	[M - H2O + H]+	C32H58NO14+	0.939	0.333	53.710	53.710	0.000	12	0.404	0.954	1.358	-26470.137		680.386	466	7.761	712795037922978434	712762707350947136	8522	
1	C30H48O3	[M - H2O + H]+	C30H47O2+	1.000	0.500	173.520	169.845	3.675	53	0.952	-0.210	0.775	-40991.574		439.358	466	7.767	712794978946866841	712762707371918660	8523	
1	C30H50O14	[M + H3N + H]+	C30H54NO14+	0.598	0.330	64.678	58.056	6.621	15	0.853	2.230	2.230	1.499		652.355	466	7.769	712794966401703057	712762707392890184	8524	
1	C30H50O14	[M + Na]+	C30H50NaO14+	0.833	0.795	30.270	23.369	6.901	6	0.780	0.656	0.656	0.887		657.310	466	7.769	712795024115329278	712762707409667404	8525	
1	C50H63N3O7	[M - H2O + H]+	C50H62N3O6+	0.273	0.271	57.258	57.258	0.000	15	0.791	3.121	3.121	-22498.723		800.464	466	7.769	712795029601479011	712762707451610452	8527	
1	C35H58O16	[M + Na]+	C35H58NaO16+	0.999	1.000	48.446	48.446	0.000	14	0.619	1.201	1.240	0.810		757.362	466	7.769	712795046336752669	712762707430638928	8526	
1	C21H32O3	[M - H2O + H]+	C21H31O2+	1.000	0.500	188.852	185.119	3.733	51	0.940	0.016	0.470	-57133.123		315.232	466	7.771	712795005312263304	712762707472581976	8528	
1	C19H28O2	[M + H]+	C19H29O2+	1.000	0.500	266.188	266.188	0.000	42	0.399	0.979	1.121	2.225		289.217	466	7.772	712794980289044211	712762707493553500	8529	
1	C27H40O5	[M - H2O + H]+	C27H39O4+	1.000	0.500	210.237	207.033	3.204	49	0.925	3.199	3.199	-42147.431		427.286	466	7.773	712795020860549261	712762707535496548	8531	
1	C27H31ClN2O4	[M + H]+	C27H32ClN2O4+	0.382	0.333	91.209	91.209	0.000	43	0.846	0.053	0.663	2.915		483.206	466	7.773	712795025818216728	712762707552273768	8532	
1	C27H36O3	[M + H]+	C27H37O3+	1.000	0.500	169.300	166.113	3.187	55	0.970	2.507	2.507	3.466		409.275	466	7.773	712795047146253376	712762707514525024	8530	
1	C40H58O8	[M + Na]+	C40H58NaO8+	0.927	0.282	29.896	29.896	0.000	7	0.583	0.440	1.070	1.002		689.403	467	7.781	712794979282411200	712762707573245292	8533	
1	C30H48O	[M - H2O + H]+	C30H47+	1.000	0.500	166.067	163.016	3.051	56	0.989	-4.563	4.779	-44215.924		407.366	467	7.781	712794973141949861	712762707594216816	8534	
1	C30H48O	[M + H]+	C30H49O+	1.000	0.500	162.099	158.847	3.251	49	0.943	-4.371	4.686	-3.603		425.376	467	7.781	712794989415850334	712762707615188340	8535	
1	C19H28O	[M - H2O + H]+	C19H27+	1.000	0.500	117.153	113.458	3.695	43	0.921	0.308	0.839	-70569.993		255.211	467	7.782	712794971707497742	712762707711657336	8536	
1	C31H46O3	[M + H]+	C31H47O3+	1.000	0.500	203.438	199.601	3.837	55	0.963	-1.868	2.077	-0.047		467.352	467	7.782	712795005870105792	712762707732628860	8537	
1	C21H32O3	[M - H2O + H]+	C21H31O2+	1.000	0.500	178.412	175.637	2.774	48	0.906	4.930	4.930	-57127.926		315.234	467	7.784	712794972047236386	712762707753600384	8538	
1	C17H29FO4	[M - H2O + H]+	C17H28FO3+	1.000	0.007	97.607	97.607	0.000	20	0.501	-0.560	1.369	-60192.701		299.202	467	7.785	712794982314893195	712762707971704232	8548	
1	C20H28O3	[M + H]+	C20H29O3+	1.000	0.500	180.143	177.994	2.149	39	0.613	4.807	4.807	6.112		317.213	467	7.785	712795019560314857	712762707778766212	8539	
1	C20H30O3	[M - H2O + H]+	C20H29O2+	1.000	0.500	184.354	180.464	3.890	45	0.912	1.148	1.371	-59789.847		301.217	467	7.787	712795004687311929	712762707820709260	8541	
1	C16H29FO2	[M - H2O + H]+	C16H28FO+	1.000	0.266	34.927	34.927	0.000	14	0.895	-0.843	0.891	-70569.458		255.212	467	7.788	712794981174042438	712762707799737736	8540	
1	C27H48O11	[M + H3N + H]+	C27H52NO11+	1.000	0.333	82.525	76.744	5.781	17	0.825	-3.342	4.893	-4.428		566.351	467	7.789	712794978477104743	712762707841680784	8542	
1	C37H58N6O9S	[M - H2O + H]+	C37H57N6O8S+	0.202	0.207	11.149	11.149	0.000	8	0.329	0.666	1.812	-24162.901		745.395	467	7.789	712794988841230649	712762707862652308	8543	
1	C26H40N6O8	[M + Na]+	C26H40N6NaO8+	0.362	0.350	6.314	2.795	3.520	1	0.034	-0.175	0.175	2.634		587.282	467	7.791	712794968020704458	712762707883623832	8544	
1	C29H57NO12	[M - H2O + H]+	C29H56NO11+	0.991	0.327	58.963	55.157	3.806	11	0.328	-1.351	2.201	-30302.986		594.384	467	7.791	712794988925116748	712762707904595356	8545	
1	C15H26O	[M - H2O + H]+	C15H25+	1.000	0.500	87.523	87.523	0.000	14	0.152	3.691	3.691	-87769.958		205.196	467	7.791	712795010198627770	712762707925566880	8546	
1	C27H42O3	[M - H2O + H]+	C27H41O2+	1.000	0.500	182.254	178.612	3.643	57	0.994	-1.340	1.713	-45329.324		397.311	467	7.791	712795078523843322	712762707946538404	8547	
1	C27H48O11	[M + H3N + H]+	C27H52NO11+	1.000	0.193	87.968	84.296	3.672	18	0.879	1.552	1.552	0.728		566.354	468	7.793	712795046022179826	712762707988481452	8549	
1	C20H32O3	[M - H2O + H]+	C20H31O2+	1.000	0.500	80.604	80.604	0.000	12	0.709	2.538	2.538	-59392.412		303.233	468	7.797	712795055996235311	712762708009452976	8550	
1	C25H44N6O10	[M - H2O + H]+	C25H43N6O9+	0.711	0.333	61.447	55.991	5.456	19	0.597	-3.377	3.829	-31529.952		571.306	468	7.797	712795045422394295	712762708051396024	8552	
1	C35H62O15	[M + H3N + H]+	C35H66NO15+	0.996	0.072	55.458	55.458	0.000	10	0.640	-2.735	4.490	-3.966		740.440	468	7.797	712795081401136077	712762708072367548	8553	
1	C20H26O3	[M - H2O + H]+	C20H25O2+	1.000	0.500	124.153	120.404	3.749	39	0.897	-1.051	1.299	-60602.211		297.185	468	7.797	712795100225173331	712762708030424500	8551	
1	C20H28O4	[M - H2O + H]+	C20H27O3+	1.000	0.500	155.855	152.243	3.612	44	0.924	-0.460	0.762	-57139.264		315.196	468	7.797	712795058932248377	712762708093339072	8554	
1	C40H65NO13	[M - H2O + H]+	C40H64NO12+	0.873	0.327	109.053	102.253	6.800	33	0.845	-0.798	1.920	-24000.987		750.442	468	7.798	712795054117187031	712762708114310596	8555	
1	C32H48O6	[M - H2O + H]+	C32H47O5+	0.999	0.051	20.219	17.130	3.090	5	0.073	-0.865	1.890	-35225.709		511.340	468	7.799	712795042360552227	712762708156253644	8557	
1	C30H48O5	[M + H]+	C30H49O5+	0.772	0.500	67.325	67.325	0.000	11	0.759	2.234	2.234	1.878		489.358	468	7.799	712795075768185478	712762708135282120	8556	
1	C27H48O11	[M + Na]+	C27H48NaO11+	0.571	0.809	72.935	66.141	6.794	15	0.613	0.462	0.481	-0.040		571.309	468	7.800	712795047527935073	712762708177225168	8558	
1	C12H25FO2	[M - H2O + H]+	C12H24FO+	1.000	0.500	58.366	58.366	0.000	17	0.723	0.560	1.422	-88639.501		203.181	468	7.804	712795050287787223	712762708223362520	8560	
1	C32H48O6	[M + H]+	C32H49O6+	1.000	0.500	135.998	132.451	3.547	48	0.884	0.631	1.000	1.255		529.353	468	7.805	712795121024727467	712762708244334044	8561	
1	C20H28O3	[M - H2O + H]+	C20H27O2+	1.000	0.500	159.268	155.634	3.634	49	0.887	-0.377	0.930	-60193.310		299.201	468	7.807	712795059880161143	712762708265305568	8562	
1	C17H26O	[M + H3N + H]+	C17H30NO+	1.000	0.333	59.815	59.815	0.000	11	0.414	5.718	5.718	5.219		264.234	468	7.808	712795034345237040	712762708290471396	8563	
1	C27H50O9	[M + Na]+	C27H50NaO9+	0.674	0.866	12.070	8.276	3.794	2	0.086	1.050	1.050	0.621		541.335	469	7.809	712795039596505868	712762708349191664	8566	
1	C21H40O5	[M - H2O + H]+	C21H39O4+	1.000	0.500	113.073	109.287	3.785	32	0.880	1.482	1.908	-50692.106		355.285	469	7.809	712795058177273584	712762708307248616	8564	
1	C27H50O9	[M + H3N + H]+	C27H54NO9+	1.000	0.273	95.075	91.547	3.529	31	0.765	4.049	4.049	0.916		536.380	469	7.809	712795067991945461	712762708328220140	8565	
1	C29H52O12	[M + H3N + H]+	C29H56NO12+	0.942	0.319	56.593	53.035	3.558	16	0.859	3.338	3.338	1.405		610.381	469	7.809	712795089106072947	712762708370163188	8567	
1	C20H22O3	[M - H2O + H]+	C20H21O2+	0.672	0.329	25.352	22.244	3.108	5	0.661	2.885	2.885	-61432.575		293.155	469	7.811	712795084999849119	712762708391134712	8568	
1	C20H30O4	[M - H2O + H]+	C20H29O3+	1.000	0.500	70.041	70.041	0.000	17	0.765	1.627	1.627	-56775.653		317.212	469	7.811	712795057011256967	712762708202390996	8559	
1	C27H50O9	[M + H3N + H]+	C27H54NO9+	0.999	0.333	92.092	86.184	5.908	30	0.530	-0.513	3.594	-4.230		536.377	469	7.813	712795043446876993	712762708433077760	8570	
1	C21H40O5	[M - H2O + H]+	C21H39O4+	1.000	0.500	109.989	106.811	3.178	33	0.963	-1.937	4.146	-50697.518		355.283	469	7.813	712795043866307454	712762708412106236	8569	
1	C27H50O9	[M + Na]+	C27H50NaO9+	0.443	0.479	9.742	4.037	5.705	0	0.000	-4.825	4.825	-4.644		541.332	469	7.813	712795057996918468	712762708454049284	8571	
1	C34H54O8	[M + Na]+	C34H54NaO8+	0.932	0.962	31.733	25.018	6.716	3	0.720	0.170	0.395	0.865		613.372	469	7.815	712795043744672617	712762708537935380	8575	
1	C32H50O6	[M + H]+	C32H51O6+	1.000	0.500	125.494	121.902	3.593	35	0.749	0.052	1.238	1.081		531.369	469	7.815	712795094533502587	712762708516963856	8574	
1	C30H46O4	[M - H2O + H]+	C30H45O3+	1.000	0.500	149.594	145.983	3.611	50	0.889	-0.129	0.573	-39727.186		453.337	469	7.815	712795093854025271	712762708495992332	8573	
1	C30H44O3	[M - H2O + H]+	C30H43O2+	1.000	0.500	154.005	150.650	3.355	54	0.950	0.106	0.928	-41370.119		435.327	469	7.815	712795107363879016	712762708475020808	8572	
1	C27H40O3	[M + H]+	C27H41O3+	1.000	0.500	211.354	204.827	6.527	55	0.974	-0.080	0.556	1.061		413.305	469	7.823	712795043564317526	712762708579878428	8577	
1	C27H40O3	[M - H2O + H]+	C27H39O2+	1.000	0.459	160.937	157.261	3.676	48	0.909	-0.036	0.518	-45560.938		395.295	469	7.823	712795069627724094	712762708558906904	8576	
1	C31H44O6	[M - H2O + H]+	C31H43O5+	0.661	0.500	129.373	126.070	3.303	28	0.506	0.569	1.277	-36365.499		495.309	469	7.823	712795070529499516	712762708600849952	8578	
1	C29H52O12	[M + Na]+	C29H52NaO12+	0.991	0.984	41.541	34.787	6.754	10	0.641	0.690	1.215	0.946		615.336	469	7.825	712795079740191589	712762708621821476	8579	
1	C29H48O12	[M + H3N + H]+	C29H52NO12+	0.977	0.127	63.086	59.972	3.114	14	0.881	-3.884	4.408	-3.797		606.346	470	7.829	712795131585985266	712762708642793000	8580	
1	C29H48O12	[M + Na]+	C29H48NaO12+	1.000	0.942	70.901	67.884	3.016	14	0.603	-3.777	3.777	-4.004		611.301	470	7.829	712795143166458972	712762708663764524	8581	
1	C41H50N4O5S2	[M - H2O + H]+	C41H49N4O4S2+	0.244	0.219	36.663	36.663	0.000	19	0.887	2.396	3.072	-24832.469		725.318	470	7.832	712795125042870809	712762708684736048	8582	
1	C29H48O12	[M + H3N + H]+	C29H52NO12+	0.999	0.161	76.194	72.655	3.539	14	0.843	1.246	1.514	1.480		606.349	470	7.833	712795078796473101	712762708705707572	8583	
1	C29H48O12	[M + Na]+	C29H48NaO12+	1.000	0.987	46.267	42.559	3.708	16	0.701	0.695	0.695	1.165		611.305	470	7.833	712795123725859333	712762708722484792	8584	
1	C19H28O2	[M - H2O + H]+	C19H27O+	1.000	0.500	175.970	175.970	0.000	41	0.675	4.989	4.989	-66402.421		271.207	470	7.834	712795044885523363	712762708743456316	8585	
1	C24H36O	[M + H]+	C24H37O+	1.000	0.500	155.965	155.965	0.000	31	0.233	0.157	0.895	1.166		341.284	470	7.834	712795081602462692	712762708764427840	8586	
1	C27H40O4	[M + H3N + H]+	C27H44NO4+	1.000	0.333	137.663	133.882	3.781	39	0.832	-0.308	1.231	0.145		446.327	470	7.837	712795051105676590	712762708785399364	8587	
1	C9H12O4	[M - H2O + H]+	C9H11O3+	1.000	0.500	58.449	58.449	0.000	8	0.145	1.983	1.983	-107800.446		167.071	470	7.837	712795080272868220	712762708806370888	8588	
1	CH5N2O5S	[M - H2O + H]+	CH4N2O4S+	1.000	0.000	-4.427	-4.427	0.000	0	0.000	-3.465	3.465	-128661.364		139.988	470	7.837	712795063998967861	712762708827342412	8589	
1	C25H34O3	[M + H]+	C25H35O3+	1.000	0.500	155.130	151.561	3.569	56	0.971	0.251	0.869	1.040		383.258	470	7.837	712795080633578383	712762708848313936	8590	
1	C32H50O6	[M - H2O + H]+	C32H49O5+	1.000	0.500	161.943	158.315	3.628	50	0.876	1.103	1.238	-35085.200		513.357	470	7.839	712795117002389859	712762708869285460	8591	
1	C25H36O4	[M + Na]+	C25H36NaO4+	0.997	0.995	19.376	12.916	6.460	3	0.738	0.350	0.584	0.661		423.251	470	7.840	712795050593971439	712762708915422812	8593	
1	C25H36O4	[M + H]+	C25H37O4+	1.000	0.500	190.594	184.074	6.520	53	0.962	0.249	0.606	0.209		401.269	470	7.840	712795108408260733	712762708890256984	8592	
1	C18H32O2	[M + H3N + H]+	C18H36NO2+	1.000	0.333	221.444	218.800	2.645	51	0.922	5.654	5.654	5.948		298.276	470	7.840	712795050103237837	712762708936394336	8594	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	199.968	196.348	3.621	49	0.830	1.405	1.405	1.851		280.264	470	7.841	712795088900552015	712762708957365860	8595	
1	C39H58O7	[M - H2O + H]+	C39H57O6+	1.000	0.500	137.512	137.512	0.000	41	0.865	2.753	2.753	-28980.132		621.417	470	7.842	712795149164313929	712762708978337384	8596	
1	C20H30O2	[M + H3N + H]+	C20H34NO2+	0.866	0.333	67.730	64.485	3.245	14	0.266	4.758	4.758	-3.984		320.257	471	7.843	712795039265155796	712762708999308908	8597	
1	C19H26O	[M + H]+	C19H27O+	1.000	0.500	220.243	216.642	3.601	53	0.948	0.050	0.482	2.021		271.206	471	7.843	712795101647042517	712762709020280432	8598	
1	C18H31FO4	[M - H2O + H]+	C18H30FO3+	1.000	0.500	101.576	99.284	2.292	48	0.910	-0.291	0.828	-57496.879		313.219	471	7.844	712795052598848939	712762709041251956	8599	
1	C16H27FO2	[M - H2O + H]+	C16H26FO+	1.000	0.500	33.346	33.346	0.000	15	0.821	-1.512	1.885	-71129.069		253.197	471	7.845	712795109406505151	712762709062223480	8600	
1	C23H30O4	[M - H2O + H]+	C23H29O3+	0.896	0.066	6.939	3.996	2.942	0	0.000	-5.184	5.184	-50996.382		353.209	471	7.848	712795051076316445	712762709083195004	8601	
1	C21H30O3	[M - H2O + H]+	C21H29O2+	1.000	0.500	119.257	115.621	3.636	30	0.897	0.459	0.497	-57500.084		313.217	471	7.850	712795061746626494	712762709108360832	8602	
1	C19H26O	[M - H2O + H]+	C19H25+	1.000	0.500	107.805	104.714	3.090	38	0.899	0.759	0.783	-71130.732		253.196	471	7.850	712795039332264688	712762709129332356	8603	
1	C18H30O	[M + H3N + H]+	C18H34NO+	1.000	0.333	202.244	199.705	2.539	51	0.851	6.585	6.585	6.561		280.265	471	7.855	712795099554084652	712762709150303880	8604	
1	C30H50O3	[M - H2O + H]+	C30H49O2+	1.000	0.500	218.733	212.287	6.445	53	0.962	-0.251	1.177	-40804.964		441.373	471	7.856	712795053043445181	712762709192246928	8606	
