"features"	"PC1"	"PC2"	"PC3"
10240	-0.0057362330216129	0.00362489565141233	-0.000711536214621116
10241	-0.00609071053337704	0.0059462833188258	0.000424977862415852
10242	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10243	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10244	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10245	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10246	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10247	-0.00348597075106693	0.00320110588136868	-0.00660947792824168
10248	-0.0223497999958687	0.0321850277668204	-0.0366220433547989
10249	0.0013402727062085	-0.0172141478088921	0.00579343284676332
1025	-0.000171878200036193	-0.00427315372364612	-0.000131250139865884
10250	-0.00473776372259794	0.00592873248051335	-0.00515807736522604
10251	-0.000235167768604546	-0.00682491062092886	0.00413624351568666
10252	-0.00781290627181108	0.00433651140867602	0.00146809371392397
10253	-0.00628845861883004	0.00337016317586726	0.00166938048843106
10254	-0.00791730866157831	0.00440269214282934	0.00145430851097129
10255	-0.0187991789690268	0.0220575193990049	-0.0244671694181694
10256	-0.00405958794643676	0.0100754843048795	0.00241885426932523
10257	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10258	-0.0138242284579058	0.010564363678305	-0.0162170092627025
10259	0.000821492892527498	-0.00692656175506286	0.00115306522357396
1026	-0.00120045273438642	-0.00281075593449264	0.0148316981679658
10260	-0.00795414273733429	0.0132217202602482	0.00397324244078418
10261	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10263	0.00440181939051035	0.00567679450161348	0.00485099049139845
10264	-0.00185823201215202	-0.00137119020513265	-0.0067829251396266
10265	-0.00612220898517079	0.00326477743869382	0.00169133194898584
10266	-0.00810986214337504	0.0103027237748167	-0.0169095265329277
10267	-0.0127093558458894	0.0157195512277616	-0.00175391721600927
10268	0.000913864425803157	-0.00777809086222486	0.00124904721511203
10269	-4.53756278592695e-05	0.0138558929690571	-0.0122396569159161
1027	0.0032583095820695	0.0065242477211701	-0.00638374225730384
10270	-0.00811928784462345	0.0113574557401047	-0.00932033021157131
10271	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10272	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10273	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10274	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10275	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10276	-0.0252195029836604	0.0319293596055563	-0.0438895307455041
10277	-0.00569338055934304	0.00360903716927917	-0.000751749137853658
10278	-0.00151708858430888	-0.00288368297030904	0.00488192925337506
10279	-0.00605603309614973	0.00322552105202179	-0.0104473621574811
1028	-0.00189139894508467	-0.00215192630999891	-0.00980182565180061
10280	-0.0070417973045704	0.00384770499650512	0.00156991028762255
10281	-0.0067111862605796	0.00363813046799781	0.00161356388932621
10282	-0.00445238665140611	0.00220627611319229	0.00191181387298378
10283	-0.00520745980385318	0.00485547296714364	-0.00573236526819344
10284	-0.0025639501259927	0.00239325670437869	0.00155331736078774
10285	-0.00199302248405028	-0.00293326761121925	-0.00872143736742575
10286	-0.00252937694596679	-0.00153083545414128	0.00546007503864972
10287	-0.00139201578518484	-0.00359037645785571	0.00202344037174848
10288	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10289	-0.00233520403021105	0.000864192847476682	0.00219136486971985
1029	-0.00220260575430164	-0.00587202984614855	0.00588848244065871
10290	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10291	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10292	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10293	0.000403378110808626	0.0111946224565262	0.00572770541481513
10294	-0.01815988062272	0.0249908173376215	-0.0269971198839107
10295	-0.0224483481260481	0.023394354791767	-0.0268729232434628
10296	-0.00573342973192614	0.00624622313226573	0.00241178962905536
10297	-0.00188149390684239	0.000579221323001494	0.00153896218796304
10298	0.000821492892527498	-0.00692656175506286	0.00115306522357396
10299	-0.00292056932544513	0.00280669444625294	0.00148805380188181
103	0.00791607679345111	0.0240807482100521	0.0164175150119679
1030	-0.002226527000298	-0.00592495062690978	0.00595925555818564
10300	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10301	-0.00385860825584524	0.00638783622437406	0.00433002760069645
10302	-0.00160800243635039	0.00680660077724828	-0.00842775499744083
10303	-0.00160800243635039	0.00680660077724828	-0.00842775499744083
10304	-0.00597188369465275	0.0110907490021427	-0.00657940318493159
10305	-0.0116328788263362	0.00821125838155857	-0.0185924750198247
10306	0.00288084741728989	0.0051944177088778	0.00709897373067396
10307	0.000498389887840683	-0.00496083727389921	0.00229054045010605
10308	-0.000304537711917178	-0.00437885778214204	0.00389142736376904
10309	-0.000304537711917178	-0.00437885778214204	0.00389142736376904
1031	-0.00113663214185244	-0.00351378496834174	0.00273470542729012
10310	-0.000304537711917178	-0.00437885778214204	0.00389142736376904
10311	-0.00154436057570021	-0.00112471800256981	0.00259323959378205
10312	-0.0117105609104196	0.00806062914551289	-0.0189439598790796
10313	-0.000718174660504543	-0.0178820331991533	-0.0107723546390737
10314	-0.0189676490580483	0.0260962972895089	-0.0285267711235607
10315	-0.00177636921277002	-0.00296150958564012	0.00448335618162397
10316	-0.00569338055934304	0.00360903716927917	-0.000751749137853658
10317	-0.0191035313705029	0.0242693781963054	-0.0167866139144144
10318	-0.00387464440131041	0.00452937713925145	0.000308157221997842
10319	-0.00431899936626556	0.00148550446220161	0.00152572082298686
1032	-0.00113663214185244	-0.00351378496834174	0.00273470542729012
10320	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10321	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10322	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10323	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10324	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10325	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10326	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10327	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10328	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10329	-0.0051892677876118	0.0026733854838355	0.00181451671305053
1033	0.00157492923826202	-0.00690711534343208	-0.00218989274773097
10330	-0.00725192176120829	0.00418580910942863	0.00071079220482714
10331	0.00180003784279486	0.00389015207180159	-0.00257891001488792
10332	0.00473787720195307	-0.00161081409935383	0.00114744221446114
10333	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
10334	-0.00973666269546309	0.00509310494464105	-0.00381464275153509
10335	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10336	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10337	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10338	-0.0147724505180287	0.00424693591363471	-0.00608582019082875
10339	-0.00681785951538675	0.00562548464544658	2.21671028052745e-08
1034	-0.000235167768604546	-0.00682491062092886	0.00413624351568666
10340	-0.00583165961303852	0.00212992706236062	-0.00378819336934634
10341	-0.00870720921383208	0.0129807098980733	-0.0165424815129194
10342	-0.0050122862395713	0.00256119678004219	0.00183788520647349
10343	-0.00549009125053302	0.00286407764778936	0.00177479623827459
10344	-0.013096448089301	0.0103010296550973	-0.0223349243930714
10345	-0.00543997249665781	0.00587674657543893	-0.0223500217384754
10346	-0.00427930659925324	0.00554408805633208	0.00252374761447574
10347	0.000346529145572343	-0.00234341122120578	0.00225298965053836
10348	-0.00723513535499402	0.01132168126062	-0.00585178301779925
10349	0.000523992641183974	-0.0196481331285246	-0.00710467568710919
1035	0.00271150423512034	-0.0159396279380302	0.00483894332014873
10350	-0.0120610245867708	0.0148588953121293	-0.019659459263937
10351	-0.00788077368712088	0.0118146649395873	-0.00575052301074588
10352	-0.00167725201551494	-0.00274223340469198	0.00419010920563704
10353	-0.00390079860875597	-0.000798955235764572	-0.00146478121030318
10354	0.000126054403494932	-0.00627064073702439	-0.00133625515975373
10355	0.0048138151316186	-0.0096739266542253	-0.000591177896705413
10356	7.23383332085083e-05	-0.00795654167867207	0.00380933881013528
10357	-5.95068326176709e-05	-0.0081115803874105	0.00409132889065997
10358	-0.00431899936626556	0.00148550446220161	0.00152572082298686
10359	-0.00417833228745659	0.00203255289627614	0.0019479997786468
1036	-6.93017982911181e-05	-0.00531252110573876	0.00154914962516196
10360	-0.00302642769660772	0.00130235992208356	0.00210009628335687
10361	-0.00750435738647126	0.00761431047596492	0.00309199749611687
10362	-0.00199302248405028	-0.00293326761121925	-0.00872143736742575
10363	-0.00555921455689807	0.00990483159825908	0.00672645352112354
10364	-0.00133277603669644	-0.00198015195812622	0.00317094661946449
10365	-0.00350015206807716	0.00973477576174877	0.00918163498281962
10366	-0.00250265960887084	-0.0045682760068743	0.00663215041958859
10367	-0.0013529204735542	-0.00306668317686265	0.00404787018284149
10368	-0.0029959161156164	0.00363362759325437	0.000334699227285964
10369	-0.00311858342379237	0.00391082836855721	-0.00118883260394485
1037	-0.0018816194525175	-0.000284272508885985	0.0138526281964376
10370	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10371	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10372	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10373	-0.00816582125654161	0.0127339455854064	0.00984802768797293
10374	-0.00628472591064561	0.00634566423150845	0.00112333266645332
10375	-0.00436701785593181	0.00215216078526858	0.00192308589629725
10376	-0.00384442744483321	-0.00446585450235304	0.00849904093643802
10377	0.000346529145572343	-0.00234341122120578	0.00225298965053836
10378	-0.000507495505222914	-0.00561321555674981	-0.00483717030841644
10379	-0.00928183111279219	0.010828586900701	-0.0346113925904569
1038	-0.00223214824423994	-0.00739369828679436	0.00677060301695395
10380	-0.00334984555429516	-0.00489089626518349	0.00829407143459868
10381	0.000926766979588916	0.0110695060124848	-0.00272529969676851
10382	0.000653642325297481	0.00502558511717901	-0.00694905449673359
10383	-0.00525792207382279	0.0123170764593768	0.010286090958433
10384	0.00170205100739067	0.00659438601915133	-0.0122005265669146
10385	-0.00161440204389019	-0.00260319091628195	0.00400416201755837
10386	0.000909783300725123	-0.00697177757610011	0.00201821380115056
10387	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10388	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10389	-0.00233520403021105	0.000864192847476682	0.00219136486971985
1039	0.000254600537357571	-0.00982434095780707	0.0033381461039546
10390	-0.00233520403021105	0.000864192847476682	0.00219136486971985
10391	-0.00430931207577477	0.00323861353640639	-0.00634446939143985
10392	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10393	-0.00292056932544513	0.00280669444625294	0.00148805380188181
10394	-0.00113663214185244	-0.00351378496834174	0.00273470542729012
10395	-0.00535432713655676	0.00593019753982359	0.000704779700719881
10396	-0.00535520420724425	0.00753491935922099	-0.00306455433628597
