CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
8325	12867	-16.037	0.000	0.7638	0.7474	1
8325	12897	-2.015	0.000	0.7088	0.6744	1
8325	12924	-16.030	0.000	0.7887	0.7823	1
8325	12940	-14.021	0.000	0.8058	0.7754	1
8325	12943	-18.010	0.000	0.7983	0.7851	1
8325	12962	-11.999	0.000	0.7888	0.7707	1
8325	12967	-14.014	0.000	0.7604	0.7511	1
8325	13004	-12.005	0.000	0.7198	0.6983	1
8325	13006	-30.010	0.000	0.7327	0.7153	1
8325	13025	-14.022	0.000	0.7667	0.7532	1
8325	13047	64.031	0.000	0.8052	0.6600	1
8325	13106	-16.036	0.000	0.7482	0.7322	1
8325	13126	52.032	0.000	0.7549	0.6952	1
8325	13131	0.001	0.000	0.8167	0.8188	1
8325	13175	2.017	0.000	0.8405	0.8587	1
8325	13185	-12.006	0.000	0.7738	0.7315	1
8325	13203	-11.999	0.000	0.7655	0.7323	1
8325	13247	0.000	0.000	0.8697	0.8699	1
8325	13255	64.032	0.000	0.7779	0.5617	1
8325	13265	-14.021	0.000	0.7715	0.7705	1
8325	13269	-14.020	0.000	0.7635	0.7673	1
8325	13270	-2.015	0.000	0.7292	0.7240	1
8325	13279	-14.014	0.000	0.7581	0.7447	1
8325	13286	-16.030	0.000	0.7663	0.7425	1
8325	13302	-18.010	0.000	0.8040	0.7806	1
8325	13332	-14.021	0.000	0.8187	0.8190	1
8325	13351	-14.013	0.000	0.7628	0.7694	1
8325	13452	0.001	0.000	0.7223	0.7264	1
8325	13476	0.002	0.000	0.9412	0.9100	1
8325	13507	-11.999	0.000	0.8060	0.7868	1
8325	13520	-12.005	0.000	0.7480	0.7410	1
8325	13573	38.017	0.000	0.7502	0.6309	1
8325	13583	52.033	0.000	0.7015	0.6952	1
8325	13592	-16.030	0.000	0.7461	0.7188	1
8325	13604	-16.029	0.000	0.7663	0.7603	1
8325	13620	-16.037	0.000	0.8143	0.7762	1
8325	13634	-14.015	0.000	0.7293	0.7187	1
8325	13638	-14.021	0.000	0.8289	0.8199	1
8325	13666	-30.016	0.000	0.7037	0.7033	1
8325	13740	-11.999	0.000	0.7931	0.7920	1
8325	13744	64.032	0.000	0.7608	0.5617	1
8325	13746	-30.010	0.000	0.7191	0.7188	1
8325	13754	-16.030	0.000	0.7833	0.7681	1
8325	13763	-14.015	0.000	0.7311	0.6977	1
8325	13776	-2.015	0.000	0.7068	0.6744	1
8325	13786	-14.021	0.000	0.7368	0.7317	1
8325	13787	-16.037	0.000	0.8023	0.7661	1
8325	13799	0.001	0.000	0.8539	0.8351	1
8325	13816	52.033	0.000	0.7117	0.6777	1
8325	13895	64.028	0.000	0.7752	0.5617	1
8325	13901	-14.021	0.000	0.7974	0.7994	1
8325	13915	-2.014	0.000	0.7110	0.7047	1
8325	13946	-178.098	0.000	0.7117	0.5484	1
8325	14067	-16.031	0.000	0.7332	0.7039	1
8325	14112	-43.988	0.000	0.7529	0.7068	1
8325	14127	-16.036	0.000	0.7664	0.7333	1
8325	14132	-30.009	0.000	0.7260	0.6543	1
8325	14166	54.049	0.000	0.7666	0.7082	1
8325	14178	0.001	0.000	0.8506	0.7971	1
8325	14195	-16.030	0.000	0.7392	0.7324	1
8325	14207	-11.999	0.000	0.7969	0.7648	1
8325	14276	-2.021	0.000	0.8079	0.7685	1
8325	14315	-16.030	0.000	0.7332	0.7273	1
8325	14319	-14.015	0.000	0.7619	0.7562	1
8325	14333	-178.098	0.000	0.7055	0.5634	1
8325	14349	-14.020	0.000	0.7563	0.7533	1
8325	14360	-18.009	0.000	0.7563	0.7524	1
8326	8327	0.001	0.000	0.9711	0.9315	1
8326	8353	2.016	0.000	0.7049	0.6965	1
8326	8417	27.995	0.000	0.7078	0.7949	1
8326	8528	-14.014	0.000	0.8726	0.7857	1
8326	8538	-14.016	0.000	0.8658	0.7683	1
8326	8539	-15.995	0.000	0.7598	0.6453	1
8326	8541	0.001	0.000	0.7981	0.7585	1
8326	8562	2.017	0.000	0.7046	0.6607	1
8326	8666	0.000	0.000	0.7316	0.6894	1
8326	8756	-14.015	0.000	0.8453	0.7688	1
8326	8781	0.001	0.000	0.7370	0.6591	1
8326	8800	80.027	0.000	0.7308	0.6515	1
8326	9010	-15.995	0.000	0.7290	0.6075	1
8326	9135	-13.979	0.000	0.8853	0.8102	1
8326	9146	-15.994	0.000	0.7470	0.6538	1
8326	9180	2.015	0.000	0.7701	0.7460	1
8326	9248	-14.016	0.000	0.7803	0.7158	1
8326	9250	-14.022	0.000	0.7749	0.7205	1
8326	9265	-14.015	0.000	0.7915	0.7170	1
8326	9272	-13.979	0.000	0.7886	0.7456	1
8326	9307	0.001	0.000	0.9905	0.9712	1
8326	9312	-0.006	0.000	0.9744	0.9325	1
8326	9316	-0.000	0.000	0.9950	0.9859	1
8326	9408	-14.019	0.000	0.7812	0.7444	1
8326	9412	-14.022	0.000	0.7577	0.7017	1
8326	9419	-14.014	0.000	0.7803	0.7436	1
8326	9421	-14.015	0.000	0.7713	0.7260	1
8326	9450	2.016	0.000	0.7977	0.7882	1
8326	9469	-13.979	0.000	0.7785	0.7246	1
8326	9537	-0.000	0.000	0.7991	0.7437	1
8326	9576	0.001	0.000	0.8193	0.7455	1
8326	9598	2.010	0.000	0.7965	0.7574	1
8326	9650	-0.006	0.000	0.9381	0.8901	1
8326	9679	-13.979	0.000	0.7742	0.7343	1
8326	9709	0.000	0.000	0.8871	0.8622	1
8326	9715	54.048	0.000	0.8022	0.5696	1
8326	9716	-2.014	0.000	0.7988	0.7329	1
8326	9718	-0.004	0.000	0.8365	0.8144	1
8326	9742	-14.015	0.000	0.7425	0.6832	1
8326	9753	2.017	0.000	0.7870	0.7418	1
8326	9897	-13.978	0.000	0.7787	0.7378	1
8326	9960	2.017	0.000	0.7483	0.6384	1
8326	9966	2.015	0.000	0.7764	0.7334	1
8326	9977	-0.000	0.000	0.9205	0.8502	1
8326	10008	2.015	0.000	0.7659	0.6962	1
8326	10110	-15.995	0.000	0.7784	0.6778	1
8326	10113	-16.001	0.000	0.7441	0.6320	1
8326	10131	-0.006	0.000	0.9013	0.8501	1
8326	10158	2.017	0.000	0.8007	0.6961	1
8326	10229	0.001	0.000	0.9464	0.9191	1
8326	10231	-2.019	0.000	0.7019	0.7385	1
8326	10258	-0.000	0.000	0.9568	0.9203	1
8326	10344	-2.016	0.000	0.7041	0.7441	1
8326	10387	2.010	0.000	0.8148	0.7882	1
8326	10397	2.015	0.000	0.8136	0.7895	1
8326	10404	2.017	0.000	0.7951	0.7084	1
8326	10408	-15.994	0.000	0.7092	0.6128	1
8326	10468	0.001	0.000	0.9243	0.8690	1
8326	10635	-0.004	0.000	0.8781	0.8091	1
