"features"	"LV1"	"LV2"
11568	-0.00462440577489656	0.00377097700992707
11569	-0.00621102837186775	-0.00182003977288948
1157	-0.00309673937853169	-0.000486118092605843
11570	-0.0018071175331358	-0.0013037441261139
11571	-0.0018071175331358	-0.0013037441261139
11572	-0.00270518876577711	-0.00244924944377925
11573	-0.00268503294292613	-0.0024235403447473
11574	-0.00254548749713987	0.000101015976329508
11575	-0.00250214916276097	-0.00275467934799409
11576	-0.00250214916276097	-0.00275467934799409
11577	-0.00250214916276097	-0.00275467934799409
11578	-0.00168921842592817	-0.000302473060569509
11579	-0.00178599077340196	-0.00233648960371128
1158	-0.00237095807429324	-0.00103606780242106
11580	-0.00178599077340196	-0.00233648960371128
11581	-0.00178599077340196	-0.00233648960371128
11582	-0.00527960349601637	0.00287208833051722
11583	-0.00558987820121828	0.00138905156346812
11584	-0.00217135746634693	-0.00175326419761095
11585	-0.00217135746634693	-0.00175326419761095
11586	-0.00217135746634693	-0.00175326419761095
11587	-0.00405696371051699	0.00274885573923095
11588	-0.00422609409246913	-0.00260406972113123
11589	-0.00246591873254906	-0.0049646930849504
1159	-0.00178599077340196	-0.00233648960371128
11590	-0.00220925830995665	0.0019790671795953
11591	-0.00591669152724805	-0.00266865939527869
11592	-0.00260396436799121	-0.00323322251669346
11593	-0.00268367302653335	-0.00242180574797715
11594	-0.00258084713327504	-0.00208424577808177
11595	-0.0134142691185985	-0.0137780200966076
11596	-0.0108601597084607	-0.0111615806112448
11597	-0.00293374623731297	0.00528449443602833
11598	-0.00187849859214961	-0.00232203410719496
11599	-0.00783841055220741	-0.00831663192366303
116	-0.00874913522051494	-0.00766158991190225
1160	-0.00178599077340196	-0.00233648960371128
11600	-0.0043265551489865	-0.00314746251845693
11601	-0.00408165001288278	-0.00112685857343553
11602	-0.00472516033595839	-0.00593884449054327
11603	-0.00311615420277381	-0.0045189337523159
11604	-0.00284774128980417	0.0158451899838471
11605	-0.00284774128980417	0.0158451899838471
11606	-0.00284774128980417	0.0158451899838471
11607	-0.00246591873254906	-0.0049646930849504
11608	-0.00246591873254906	-0.0049646930849504
11609	-0.00413114784242578	-0.0052997845546066
1161	-0.00178599077340196	-0.00233648960371128
11610	-0.00406030963585363	0.0143485113951349
11611	-0.00408464783703736	0.0144699561851895
11612	-0.00582075049321212	-0.00149046740762486
11613	-0.00260396436799121	-0.00323322251669346
11614	-0.00260396436799121	-0.00323322251669346
11615	-0.00162977344639302	0.00127544566774557
11616	-0.00311615420277381	-0.0045189337523159
11617	-0.00126342085690503	-0.000996034873481045
11618	-0.00260396436799121	-0.00323322251669346
11619	-0.00260396436799121	-0.00323322251669346
1162	-0.00178599077340196	-0.00233648960371128
11620	-0.00260396436799121	-0.00323322251669346
11621	-0.00406030963585363	0.0143485113951349
11622	-0.00182010162237796	-2.65894180367297e-05
11623	-0.0050915565229405	0.0175742758233555
11624	-0.0020209861426925	0.00337247176168223
11625	-0.00246591873254906	-0.0049646930849504
11626	-0.00246591873254906	-0.0049646930849504
11627	-0.00342505954621474	0.0013620796135195
11628	-0.00209885775283338	0.000748702225148086
11629	-0.00221340035501749	-0.000659847365975479
1163	-0.00367523111110384	-0.00417299403247825
11630	-0.00221340035501749	-0.000659847365975479
11631	-0.00221340035501749	-0.000659847365975479
11632	-0.00221340035501749	-0.000659847365975479
11633	-0.00221340035501749	-0.000659847365975479
11634	-0.00221340035501749	-0.000659847365975479
11635	-0.00221340035501749	-0.000659847365975479
11636	-0.00221340035501749	-0.000659847365975479
11637	-0.00221340035501749	-0.000659847365975479
11638	-0.00221340035501749	-0.000659847365975479
11639	-0.00220370459223298	-0.000984299245660393
1164	-0.00395285393148302	-0.00477352098763847
11640	-0.00246591873254906	-0.0049646930849504
11641	-0.00246591873254906	-0.0049646930849504
11642	-0.00260396436799121	-0.00323322251669346
11643	-0.00260396436799121	-0.00323322251669346
11644	-0.00371779212797442	0.0141828582907873
11645	-0.00371779212797442	0.0141828582907873
11646	-0.00126342085690503	-0.000996034873481045
11647	-0.0043995687100534	0.0154109278861694
11648	-0.00221340035501749	-0.000659847365975479
11649	-0.00152757486886068	-0.000707202448038931
1165	-0.00662300457185102	-0.00950981477544416
11650	-0.00152757486886068	-0.000707202448038931
11651	-0.00861409179515185	-0.00354034433372755
11652	-0.00150671940995615	-0.000443422996836944
11653	-0.00182881664990057	-0.000426602989683064
11654	-0.00109602506269223	-0.000590110345657919
11655	-0.00757742588471458	0.00146829734516461
11656	-0.00246591873254906	-0.0049646930849504
11657	-0.00246591873254906	-0.0049646930849504
11658	-0.0020209861426925	0.00337247176168223
11659	-0.0020209861426925	0.00337247176168223
1166	-0.00660819741012353	-0.00955718094664565
11660	-0.00255478057099011	-0.000475749661362126
11661	-0.00221340035501749	-0.000659847365975479
11662	-0.00409313980791093	-0.00201968282048822
11663	-0.00162832097273915	0.00343227498530824
11664	-0.00227012148643012	-0.000741239784715826
11665	-0.00241000493476091	0.00782744062702655
11666	-0.00518818038504288	-0.00299235926394526
11667	-0.00246591873254906	-0.0049646930849504
11668	-0.00246591873254906	-0.0049646930849504
11669	-0.00246591873254906	-0.0049646930849504
1167	-0.00219933972831828	-0.000513039124433987
11670	-0.00246591873254906	-0.0049646930849504
11671	-0.0020209861426925	0.00337247176168223
11672	-0.0020209861426925	0.00337247176168223
11673	-0.0024294266905614	-0.00280958661589996
11674	-0.00260396436799121	-0.00323322251669346
11675	-0.00260396436799121	-0.00323322251669346
11676	-0.00221340035501749	-0.000659847365975479
11677	-0.00221340035501749	-0.000659847365975479
11678	-0.00257112878282602	-0.00189477684624907
11679	-0.0025623017589117	-0.00262887144375089
1168	-0.00219933972831828	-0.000513039124433987
11680	-0.00358906684828032	-0.00443943567806947
11681	-0.00307149910392688	-0.00210691079801228
11682	-0.00284774128980417	0.0158451899838471
11683	-0.00360297963816079	-0.00330085435631947
11684	-0.00579203917119874	0.0149688475005078
11685	-0.000802808970721082	0.000509087174802816
11686	-0.00640191819105713	0.00183519088918192
11687	-0.00623102813261526	0.00195928644421108
11688	-0.00498579108422606	-0.000903094443019394
11689	-0.0025623017589117	-0.00262887144375089
1169	-0.00305969472746809	-0.00372115116551723
11690	-0.00217883813998878	-0.00193567940194321
11691	-0.00371779212797442	0.0141828582907873
11692	-0.0015913282086952	-0.00105720591127718
11693	-0.00272755832789297	-0.00347904760255437
11694	-0.00284774128980417	0.0158451899838471
11695	-0.00284774128980417	0.0158451899838471
11696	-0.00284774128980417	0.0158451899838471
11697	-0.00284774128980417	0.0158451899838471
11698	-0.00441148795455863	0.0156583311006302
11699	-0.00246591873254906	-0.0049646930849504
117	-0.00266460860102318	1.24127426130029e-05
1170	-0.00238693853672618	0.000575893099874533
11700	-0.0025623017589117	-0.00262887144375089
11701	-0.0025623017589117	-0.00262887144375089
11702	-0.0025265388310464	0.000907740405276864
11703	-0.0024542351930989	-0.00200511094653892
11704	-0.00209759970399395	-2.69865546528609e-05
11705	-0.00162977344639302	0.00127544566774557
11706	-0.00107045537974229	-0.000787036716549739
11707	-0.00107045537974229	-0.000787036716549739
11708	-0.00107045537974229	-0.000787036716549739
11709	-0.00107045537974229	-0.000787036716549739
1171	-0.00266460860102318	1.24127426130029e-05
11710	-0.0104070057923099	0.026408582885599
11711	-0.00760569212336596	0.0234869840667259
11712	-0.00241000493476091	0.00782744062702655
11713	-0.00241000493476091	0.00782744062702655
11714	-0.00460778066163135	0.0154225575755136
11715	-0.0020209861426925	0.00337247176168223
11716	-0.0020209861426925	0.00337247176168223
11717	-0.00168921842592817	-0.000302473060569509
11718	-0.00168921842592817	-0.000302473060569509
11719	-0.00168921842592817	-0.000302473060569509
1172	-0.00266460860102318	1.24127426130029e-05
11720	-0.00502880426747266	0.0158817218319691
11721	-0.00571593502674933	0.000115162185319936
11722	-0.00107045537974229	-0.000787036716549739
11723	-0.00566905042566962	-0.00624669727658515
11724	-0.00550634681508165	-0.00618639651628356
11725	-0.00262005666276204	-0.00279287234186221
11726	-0.00537824713454812	-0.00601247284256617
11727	-0.00549590944282716	-0.00618310245254639
11728	-0.0056692480679214	-0.00643447183690522
11729	-0.00164358230980525	-0.000806943989685997
1173	-0.00252212139049138	-0.00312428341306839
11730	-0.00569310606258827	-0.00643506214750286
11731	-0.00246591873254906	-0.0049646930849504
11732	-0.00913574529507187	0.0259477848725013
11733	-0.00215524777787133	0.000408344270398084
11734	-0.00221340035501749	-0.000659847365975479
11735	-0.00107045537974229	-0.000787036716549739
11736	-0.0106213969299889	0.0240006323815688
11737	-0.0025623017589117	-0.00262887144375089
11738	-0.00143065532466207	0.000337879972249182
11739	-0.0024542351930989	-0.00200511094653892
1174	-0.00179165963160871	0.000639925538544982
11740	-0.0024542351930989	-0.00200511094653892
11741	-0.00371779212797442	0.0141828582907873
11742	-0.00371779212797442	0.0141828582907873
11743	-0.00284774128980417	0.0158451899838471
11744	-0.00284774128980417	0.0158451899838471
11745	-0.00284774128980417	0.0158451899838471
11746	-0.00168125629161066	0.00589045079534343
11747	-0.00223172188716537	-0.00298727168285135
11748	-0.00223172188716537	-0.00298727168285135
11749	-0.00223172188716537	-0.00298727168285135
1175	-0.00238706784169934	-0.00190281044305702
11750	-0.0020209861426925	0.00337247176168223
11751	-0.00250214916276097	-0.00275467934799409
11752	-0.00462652172485919	0.0159944295548624
11753	-0.00260396436799121	-0.00323322251669346
11754	-0.00152757486886068	-0.000707202448038931
11755	-0.0044280679027082	0.00132702982267937
11756	-0.00686385170245578	-0.0100906349590013
11757	-0.00290109536847555	-0.00177428204262178
11758	-0.00260396436799121	-0.00323322251669346
11759	-0.00311615420277381	-0.0045189337523159
1176	-0.00238706784169934	-0.00190281044305702
11760	-0.00389553666278157	0.0145030257249288
11761	-0.00470800559258672	0.0149577902154534
11762	-0.00371779212797442	0.0141828582907873
11763	-0.00371779212797442	0.0141828582907873
11764	-0.00107045537974229	-0.000787036716549739
11765	-0.00311615420277381	-0.0045189337523159
11766	-0.00311615420277381	-0.0045189337523159
11767	-0.00284774128980417	0.0158451899838471
11768	-0.00327026051364461	-0.00142362951063321
11769	-0.00246591873254906	-0.0049646930849504
1177	-0.00231635880907757	0.000256535599714843
11770	-0.00246591873254906	-0.0049646930849504
11771	-0.00763142933970074	-0.0099999719289706
11772	-0.00265154878889072	-0.00516186708182007
11773	-0.00107045537974229	-0.000787036716549739
11774	-0.00254922723077828	0.00870952842225006
11775	-0.00232168690266481	0.00797050155019966
11776	-0.00152757486886068	-0.000707202448038931
11777	-0.00311615420277381	-0.0045189337523159
11778	-0.00184456530117833	0.000664507182782463
11779	-0.00376438191690079	-0.00501762567595858
1178	-0.00375623210410561	-0.00498850239730634
11780	-0.00246591873254906	-0.0049646930849504
11781	-0.00246591873254906	-0.0049646930849504
11782	-0.00246591873254906	-0.0049646930849504
11783	-0.00246591873254906	-0.0049646930849504
11784	-0.00246591873254906	-0.0049646930849504
11785	-0.00335801977009962	0.0111489061101199
11786	-0.00241502969119503	0.00284502470789768
11787	-0.00274329832496023	-0.00516979837324585
11788	-0.00152757486886068	-0.000707202448038931
11789	-0.00152757486886068	-0.000707202448038931
1179	-0.00305969472746809	-0.00372115116551723
11790	-0.00184456530117833	0.000664507182782463
11791	-0.00184456530117833	0.000664507182782463
11792	-0.00246591873254906	-0.0049646930849504
11793	-0.00246591873254906	-0.0049646930849504
11794	-0.00246591873254906	-0.0049646930849504
11795	-0.00246591873254906	-0.0049646930849504
11796	-0.00246591873254906	-0.0049646930849504
11797	-0.00109602506269223	-0.000590110345657919
11798	-0.00109602506269223	-0.000590110345657919
11799	-0.00291227233144055	-0.00143633667514354
118	-0.0171597087489152	-0.00964520562292068
1180	-0.0226803422480071	-0.000840931889242677
11800	-0.00293374623731297	0.00528449443602833
11801	-0.00284774128980417	0.0158451899838471
11802	-0.00154926036948709	-0.00125223341897824
11803	-0.00122671474556945	0.00118449988694852
11804	-0.00260396436799121	-0.00323322251669346
11805	-0.00178599077340196	-0.00233648960371128
11806	-0.00311615420277381	-0.0045189337523159
11807	-0.00311615420277381	-0.0045189337523159
11808	-0.00184456530117833	0.000664507182782463
11809	-0.00184456530117833	0.000664507182782463
1181	-0.00367251798615501	-0.00510747814214693
11810	-0.0124706867965052	-0.0140121112766418
11811	-0.00349965373157939	-0.00471136768220525
11812	-0.00246591873254906	-0.0049646930849504
11813	-0.00262005666276204	-0.00279287234186221
11814	-0.00241000493476091	0.00782744062702655
11815	-0.0020209861426925	0.00337247176168223
11816	-0.00162832097273915	0.00343227498530824
11817	-0.00178599077340196	-0.00233648960371128
11818	-0.00311615420277381	-0.0045189337523159
11819	-0.00311615420277381	-0.0045189337523159
1182	-0.00381402621833869	-0.00535142738647341
11820	-0.00184456530117833	0.000664507182782463
11821	-0.00981332237276381	-0.00654040348878049
11822	-0.00284774128980417	0.0158451899838471
11823	-0.00246591873254906	-0.0049646930849504
11824	-0.00246591873254906	-0.0049646930849504
11825	-0.00246591873254906	-0.0049646930849504
11826	-0.00246591873254906	-0.0049646930849504
11827	-0.00459472179327884	-0.00359042386054102
11828	-0.006371024799165	-0.00333292231207322
11829	-0.00538468146371976	0.0167340740817023
1183	-0.00986649813462192	-0.00819148664144159
11830	-0.00182881664990057	-0.000426602989683064
11831	-0.0136163585320814	-0.00814216254632022
11832	-0.0020209861426925	0.00337247176168223
11833	-0.00988381423526234	-0.00756383731604465
11834	-0.00187849859214961	-0.00232203410719496
11835	-0.00528438360008658	-0.00587635535081549
11836	-0.00168921842592817	-0.000302473060569509
11837	-0.00291141680522121	-0.00197782740234728
11838	-0.00162832097273915	0.00343227498530824
11839	-0.00589539089586262	-0.00406040606796807
1184	-0.00904147263516679	-0.00527422758417205
11840	-0.0038044181885741	0.0142506510468604
11841	-0.00206063775034071	-0.00113397055134285
11842	-0.00206063775034071	-0.00113397055134285
11843	-0.00168125629161066	0.00589045079534343
11844	-0.00206990964453801	0.00741811347302656
11845	-0.00356425952393044	-0.00577684910084434
11846	-0.00296239684476438	-0.00533180836352274
11847	-0.00168921842592817	-0.000302473060569509
11848	-0.00168921842592817	-0.000302473060569509
11849	-0.00293374623731297	0.00528449443602833
1185	-0.00844061920445452	-0.00437241241784091
11850	-0.00311615420277381	-0.0045189337523159
11851	-0.00152757486886068	-0.000707202448038931
11852	-0.00477017168232589	0.0165435865409697
11853	-0.00262111640626286	0.000217321792044004
11854	-0.0018071175331358	-0.0013037441261139
11855	-0.0018071175331358	-0.0013037441261139
11856	-0.0018071175331358	-0.0013037441261139
11857	-0.00371779212797442	0.0141828582907873
11858	-0.00497491868345211	-0.000445285062569327
11859	-0.00245611861726947	-0.00156985733483916
1186	-0.00262005666276204	-0.00279287234186221
11860	-0.00215524777787133	0.000408344270398084
11861	-0.00287410084025017	0.000965328291540445
11862	-0.00260396436799121	-0.00323322251669346
11863	-0.00348224124125863	-0.00277049817785902
11864	-0.00220370459223298	-0.000984299245660393
11865	-0.00246591873254906	-0.0049646930849504
11866	-0.00293782052472166	-0.00138608128897934
11867	-0.00311615420277381	-0.0045189337523159
11868	-0.00220370459223298	-0.000984299245660393
11869	-0.00246591873254906	-0.0049646930849504
1187	-0.00262005666276204	-0.00279287234186221
11870	-0.00215916002849056	-0.00245196846190092
11871	-0.00311615420277381	-0.0045189337523159
11872	-0.00311615420277381	-0.0045189337523159
11873	-0.00246591873254906	-0.0049646930849504
11874	-0.00246591873254906	-0.0049646930849504
11875	-0.00246591873254906	-0.0049646930849504
11876	-0.00999039329786914	-0.00465022793831103
11877	-0.00500982121779881	0.0155890449532464
11878	-0.00162832097273915	0.00343227498530824
11879	-0.00311615420277381	-0.0045189337523159
1188	-0.00344975591603573	-0.000757746359397719
11880	-0.00287410084025017	0.000965328291540445
11881	-0.00220370459223298	-0.000984299245660393
11882	-0.00334052768932963	-0.00105192246161301
11883	-0.00184456530117833	0.000664507182782463
11884	-0.00246591873254906	-0.0049646930849504
11885	-0.00246591873254906	-0.0049646930849504
11886	-0.00346238062207498	-0.00222333750689271
11887	-0.00187193663623611	-0.0013841829534341
11888	-0.00311615420277381	-0.0045189337523159
11889	-0.00729835131390416	-0.00321196166182932
1189	-0.00545755385556067	-0.00085734960784153
11890	-0.00220370459223298	-0.000984299245660393
11891	-0.00220370459223298	-0.000984299245660393
11892	-0.00294340367159736	-0.00565712441757417
11893	-0.00281734998802954	-0.00123605548678875
11894	-0.00246591873254906	-0.0049646930849504
11895	-0.00246591873254906	-0.0049646930849504
11896	-0.00246591873254906	-0.0049646930849504
11897	-0.00246591873254906	-0.0049646930849504
11898	-0.00246591873254906	-0.0049646930849504
11899	-0.00246591873254906	-0.0049646930849504
119	-0.00209346710600875	-2.31996667874115e-05
1190	-0.00476556503776437	-0.00249903934511521
11900	-0.00246591873254906	-0.0049646930849504
11901	-0.00246591873254906	-0.0049646930849504
11902	-0.00246591873254906	-0.0049646930849504
11903	-0.00246591873254906	-0.0049646930849504
11904	-0.00733299881008226	-0.00322569400122415
11905	-0.0015913282086952	-0.00105720591127718
11906	-0.00293374623731297	0.00528449443602833
11907	-0.00371779212797442	0.0141828582907873
11908	-0.00371779212797442	0.0141828582907873
11909	-0.00284774128980417	0.0158451899838471
1191	-0.00431339464733097	-0.00232419968102795
11910	-0.00246591873254906	-0.0049646930849504
11911	-0.00405175998616412	0.014784427460598
11912	-0.00526080728290135	0.000790517991622033
11913	-0.00571137763453813	-0.00649556660570238
11914	-0.00548996062529587	-0.00634514090977627
11915	-0.00555370337404152	-0.00639417922346987
11916	-0.0056200749055544	-0.00644523990169133
11917	-0.00359412148384256	-0.00488664160812002
11918	-0.00408040848074337	0.0150769622094255
11919	-0.00250214916276097	-0.00275467934799409
1192	-0.00237095807429324	-0.00103606780242106
11920	-0.00250214916276097	-0.00275467934799409
11921	-0.00152757486886068	-0.000707202448038931
11922	-0.00307115874040739	0.0163161230123009
11923	-0.00371779212797442	0.0141828582907873
11924	-0.00371779212797442	0.0141828582907873
11925	-0.00371779212797442	0.0141828582907873
11926	-0.00284774128980417	0.0158451899838471
11927	-0.00284774128980417	0.0158451899838471
11928	-0.00107045537974229	-0.000787036716549739
11929	-0.00257361313703653	-0.0049534642257922
1193	-0.00514354067323896	-0.000725216016071295
11930	-0.00241000493476091	0.00782744062702655
11931	-0.0020209861426925	0.00337247176168223
11932	-0.00311615420277381	-0.0045189337523159
11933	-0.00311615420277381	-0.0045189337523159
11934	-0.00608242937264252	-0.00841793233110751
11935	-0.00246591873254906	-0.0049646930849504
11936	-0.00246591873254906	-0.0049646930849504
11937	-0.00246591873254906	-0.0049646930849504
11938	-0.00246591873254906	-0.0049646930849504
11939	-0.00284774128980417	0.0158451899838471
1194	-0.00502124420062522	-0.00265475471582748
11940	-0.00246591873254906	-0.0049646930849504
11941	-0.00182881664990057	-0.000426602989683064
11942	-0.00362115278165643	-0.00480135431697241
11943	-0.00263242358144892	-0.00518604785897155
11944	-0.00187193663623611	-0.0013841829534341
11945	-0.00152757486886068	-0.000707202448038931
11946	-0.00152757486886068	-0.000707202448038931
11947	-0.00152757486886068	-0.000707202448038931
11948	-0.00152757486886068	-0.000707202448038931
11949	-0.00405014600754335	-0.00523746855056085
1195	-0.00305969472746809	-0.00372115116551723
11950	-0.00439912533507364	-0.00550594391556741
11951	-0.00371779212797442	0.0141828582907873
11952	-0.00246591873254906	-0.0049646930849504
11953	-0.00246591873254906	-0.0049646930849504
11954	-0.00246591873254906	-0.0049646930849504
11955	-0.00182881664990057	-0.000426602989683064
11956	-0.00241000493476091	0.00782744062702655
11957	-0.00273508464083792	-0.000872093543549217
11959	-0.00270351029489207	-0.000735963626252069
1196	-0.00187193663623611	-0.0013841829534341
11960	-0.00152757486886068	-0.000707202448038931
11961	-0.00152757486886068	-0.000707202448038931
11962	-0.00469852683307474	-5.72159349071457e-05
11963	-0.00470892751041185	-0.00574427967227934
11964	-0.00483441689501246	-0.00584082065816961
11965	-0.00371779212797442	0.0141828582907873
11966	-0.00371779212797442	0.0141828582907873
11967	-0.00371779212797442	0.0141828582907873
11968	-0.00246591873254906	-0.0049646930849504
11969	-0.00246591873254906	-0.0049646930849504
1197	-0.00449894591455563	-0.000888579317605489
11970	-0.00246591873254906	-0.0049646930849504
11971	-0.00550671690073506	-0.000996635488530279
11972	-0.00401464388023708	0.0144151717342441
11973	-0.00182881664990057	-0.000426602989683064
11974	-0.00182881664990057	-0.000426602989683064
11975	-0.00254456723375366	-0.0013413805561416
11976	-0.00546684554383234	0.0194652990324016
11977	-0.00241000493476091	0.00782744062702655
11978	-0.00241000493476091	0.00782744062702655
11979	-0.00241000493476091	0.00782744062702655
1198	-0.00262447217642777	-0.00201904832157958
11980	-0.00241000493476091	0.00782744062702655
11981	-0.0024542351930989	-0.00200511094653892
11982	-0.0020209861426925	0.00337247176168223
11983	-0.00406415711215854	-0.00610057874283679
11984	-0.00335508600939669	-0.00577320555499833
11985	-0.00432846942467348	-0.00497306606983926
11986	-0.00239959425815798	-0.000655278792782653
11987	-0.00311034943366743	-0.00105288137794004
11988	-0.00168921842592817	-0.000302473060569509
11989	-0.00311615420277381	-0.0045189337523159
1199	-0.00252212139049138	-0.00312428341306839
11990	-0.0025288261167518	-0.000578787130137142
11991	-0.00282259028144783	-0.0052284299382198
11992	-0.00306663830616011	-0.00540888856544407
11993	-0.00152757486886068	-0.000707202448038931
11994	-0.00705701808399892	0.0193568038068674
11995	-0.00371779212797442	0.0141828582907873
11996	-0.00379352320611302	0.0141972737628569
11997	-0.00406030963585363	0.0143485113951349
11998	-0.00246591873254906	-0.0049646930849504
11999	-0.00284774128980417	0.0158451899838471
12	-0.0304638806147091	0.0142639031515685
120	-0.00440415858897407	-0.00126055349225804
1200	-0.00252212139049138	-0.00312428341306839
12000	-0.00620191186818219	0.0209588800191499
12001	-0.00184456530117833	0.000664507182782463
12002	-0.0025623017589117	-0.00262887144375089
12003	-0.00509003921690811	0.0167396843238306
12004	-0.00461749529684102	-0.00163988182100128
12005	-0.00541157193893745	-0.00606079926467012
12006	-0.00299934461787054	0.0110608226371729
12007	-0.0024542351930989	-0.00200511094653892
12008	-0.0020209861426925	0.00337247176168223
12009	-0.00416409492793897	0.0172084545171785
1201	-0.00252212139049138	-0.00312428341306839
12010	-0.00499432002343472	0.0159468978668684
12011	-0.00109602506269223	-0.000590110345657919
12012	-0.00109602506269223	-0.000590110345657919
12013	-0.00896420914362825	-0.00284272657510652
12014	-0.00250214916276097	-0.00275467934799409
12015	-0.00311615420277381	-0.0045189337523159
12016	-0.00934888733593708	-0.00551020347323477
12017	-0.00389767987480979	0.0142601808950943
12018	-0.0038850853075937	0.0144841999220571
12019	-0.00162832097273915	0.00343227498530824
1202	-0.003334346486709	-0.00151390476368547
12020	-0.021301005443124	-0.000526479782524604
12021	-0.00118061843750878	-0.000655819158989061
12022	-0.00229079695008393	0.00066196267996259
12023	-0.0047233692351285	-0.00191660494406252
12024	-0.000856946357927345	-0.000573805743707951
12025	-0.00246591873254906	-0.0049646930849504
12026	-0.0142491734584272	-0.00745253451117921
12027	-0.0100760420217482	0.0132970519372938
12028	-0.00320178652565057	1.55624029964511e-05
12029	-0.00184456530117833	0.000664507182782463
1203	-0.0020306306756861	-0.00132236563111843
12030	-0.00184456530117833	0.000664507182782463
12031	-0.00184456530117833	0.000664507182782463
12032	-0.00184456530117833	0.000664507182782463
12033	-0.00326067324295416	0.0019201676918905
12034	-0.00179165963160871	0.000639925538544982
12035	-0.0025623017589117	-0.00262887144375089
12036	-0.00491501699515696	-0.00397797649606877
12037	-0.00303873372080962	0.0165143512073527
12038	-0.00221340035501749	-0.000659847365975479
12039	-0.00221340035501749	-0.000659847365975479
1204	-0.00266972567094552	0.000101070465842131
12040	-0.00221340035501749	-0.000659847365975479
12041	-0.00154926036948709	-0.00125223341897824
12042	-0.00274111710962152	-0.00185065648776993
12043	-0.00143065532466207	0.000337879972249182
12044	-0.00143065532466207	0.000337879972249182
12045	-0.00306263649524448	0.00510000643695363
12046	-0.0233521613687733	-0.00699639087687024
12047	-0.00652902954268816	-0.00154563806870033
12048	-0.00223172188716537	-0.00298727168285135
12049	-0.00223172188716537	-0.00298727168285135
1205	-0.00305969472746809	-0.00372115116551723
12050	-0.00336326786039705	-0.00257089642853199
12051	-0.00262005666276204	-0.00279287234186221
12052	-0.0015913282086952	-0.00105720591127718
12053	-0.0150721192791787	-0.00781597126962369
12054	-0.00109602506269223	-0.000590110345657919
12055	-0.00168921842592817	-0.000302473060569509
12056	-0.00660522606147689	0.0193839313631361
12057	-0.00140923493048182	-0.000890540128643113
12058	-0.00140923493048182	-0.000890540128643113
12059	-0.00152757486886068	-0.000707202448038931
1206	-0.0102409423230804	0.00141100463735791
12060	-0.00667721653060716	-0.00360924235699159
12061	-0.00232751379601566	-0.00103684873613278
12062	-0.00220370459223298	-0.000984299245660393
12063	-0.000856946357927345	-0.000573805743707951
12064	-0.00246591873254906	-0.0049646930849504
12065	-0.00284774128980417	0.0158451899838471
12066	-0.00284774128980417	0.0158451899838471
12067	-0.000802808970721082	0.000509087174802816
12068	-0.0198696059157443	-0.0095648144554986
12069	-0.00498371274240492	-0.00595567633574317
1207	-0.00513460690836882	-0.00701388324844237
12070	-0.00706232490225169	0.0210392794980842
12071	-0.00154926036948709	-0.00125223341897824
12072	-0.0012311051308527	-0.000528475753519436
12073	-0.00311615420277381	-0.0045189337523159
12074	-0.00469877561541678	-0.00558130906365198
12075	-0.0175064657328462	0.0223617754933114
12076	-0.00246591873254906	-0.0049646930849504
12077	-0.00246591873254906	-0.0049646930849504
12078	-0.00184456530117833	0.000664507182782463
12079	-0.00448563746432	-0.00557249907698996
1208	-0.00293115200890227	-0.0026258679622417
12080	-0.00390417620993432	0.00216159396189251
12081	-0.00177938968706487	0.000185529752253004
12082	-0.00470149454830331	0.000500686134951949
12083	-0.00311615420277381	-0.0045189337523159
12084	-0.00162977344639302	0.00127544566774557
12085	-0.00254055058039308	-0.0030509038989944
12086	-0.00162832097273915	0.00343227498530824
12087	-0.00152757486886068	-0.000707202448038931
12088	-0.00246591873254906	-0.0049646930849504
12089	-0.00107045537974229	-0.000787036716549739
1209	-0.00305969472746809	-0.00372115116551723
12090	-0.00529011212717947	0.0167670803262973
12091	-0.00126342085690503	-0.000996034873481045
12092	-0.00293374623731297	0.00528449443602833
12093	-0.00371779212797442	0.0141828582907873
12094	-0.00246591873254906	-0.0049646930849504
12095	-0.00246591873254906	-0.0049646930849504
12096	-0.00246591873254906	-0.0049646930849504
12097	-0.00246591873254906	-0.0049646930849504
12098	-0.00284774128980417	0.0158451899838471
12099	-0.00838629009163074	-0.00939983967904397
121	-0.00343600097041235	-0.00198249496645934
1210	-0.00500538311363291	-0.00814953707114812
12100	-0.00824124031543856	-0.00910297011383479
12101	-0.00217883813998878	-0.00193567940194321
12102	-0.0025623017589117	-0.00262887144375089
12103	-0.00241000493476091	0.00782744062702655
12104	-0.0081840982498896	-0.0095963258832913
12105	-0.00162977344639302	0.00127544566774557
12106	-0.00437929709261795	-0.00633479312034716
12107	-0.00305447416330882	-0.0057525040493041
12108	-0.00712157518595376	0.0191689860701911
12109	-0.00209885775283338	0.000748702225148086
1211	-0.00387539938107806	-0.00431993027765284
12110	-0.000856946357927345	-0.000573805743707951
12111	-0.0041827453490183	0.014141970056451
12112	-0.000802808970721082	0.000509087174802816
12113	-0.00689285365442525	0.0170842294332962
12114	-0.0033153668249446	0.0128192098643172
12115	-0.0020209861426925	0.00337247176168223
12116	-0.00162832097273915	0.00343227498530824
12117	-0.00162832097273915	0.00343227498530824
12118	-0.00162832097273915	0.00343227498530824
12119	-0.00378683432625183	-0.00301450355751313
1212	-0.00385841819984356	-0.00337151085177424
12120	-0.00316958086666184	-0.00301819654046069
12121	-0.00371779212797442	0.0141828582907873
